compound_id,district_id,district_desc,neighborhood_id,neighborhood_desc,income
05047,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,41891.0
05048,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,43424.0
05049,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05050,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,35255.0
05051,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,45222.0
05052,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05053,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05054,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05055,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05056,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,44654.0
05057,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05058,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05059,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,41714.0
05060,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,46570.0
05061,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,33613.0
05062,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,39116.0
05063,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,42445.0
05064,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,35749.0
05065,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,32159.0
05066,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,41827.0
05067,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,39682.0
05068,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,35779.0
05069,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,33682.0
05070,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,33042.0
05071,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,31050.0
05072,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,38847.0
05073,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,32590.0
05074,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,36897.0
05075,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,34757.0
05076,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,35558.0
05077,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,37901.0
05078,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,37472.0
05079,5,Sarrià-Sant Gervasi,26,Sant Gervasi- Galvany,34055.0
05080,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,31169.0
05081,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,30378.0
05082,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,28195.0
05083,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,27747.0
05084,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,28139.0
05085,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,26696.0
05086,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,28308.0
05087,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,31153.0
05088,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,31279.0
05089,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,32156.0
05090,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,28929.0
05091,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,29354.0
05092,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,41827.0
05093,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,35725.0
05094,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,38828.0
05095,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,26108.0
05096,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,26299.0
05097,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,31952.0
05098,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,27109.0
06001,6,Gràcia,28,Vallcarca i els Penitents,21994.0
06002,6,Gràcia,28,Vallcarca i els Penitents,23517.0
06003,6,Gràcia,28,Vallcarca i els Penitents,21726.0
06004,6,Gràcia,28,Vallcarca i els Penitents,24289.0
06006,6,Gràcia,28,Vallcarca i els Penitents,33473.0
06007,6,Gràcia,28,Vallcarca i els Penitents,25927.0
06008,6,Gràcia,28,Vallcarca i els Penitents,24831.0
06009,6,Gràcia,28,Vallcarca i els Penitents,33388.0
06010,6,Gràcia,28,Vallcarca i els Penitents,27797.0
06011,6,Gràcia,28,Vallcarca i els Penitents,26983.0
06012,6,Gràcia,28,Vallcarca i els Penitents,31153.0
06013,6,Gràcia,29,el Coll,22432.0
06014,6,Gràcia,29,el Coll,20906.0
06015,6,Gràcia,29,el Coll,19066.0
06016,6,Gràcia,29,el Coll,18261.0
06017,6,Gràcia,29,el Coll,19781.0
06018,6,Gràcia,30,la Salut,22546.0
06019,6,Gràcia,30,la Salut,23609.0
06020,6,Gràcia,30,la Salut,24111.0
06021,6,Gràcia,30,la Salut,27741.0
06022,6,Gràcia,30,la Salut,24271.0
06023,6,Gràcia,30,la Salut,32150.0
06024,6,Gràcia,30,la Salut,25068.0
06025,6,Gràcia,30,la Salut,26368.0
06026,6,Gràcia,30,la Salut,24460.0
06027,6,Gràcia,30,la Salut,26573.0
06028,6,Gràcia,31,la Vila de Gràcia,21968.0
06029,6,Gràcia,31,la Vila de Gràcia,25165.0
06030,6,Gràcia,31,la Vila de Gràcia,22349.0
06031,6,Gràcia,31,la Vila de Gràcia,25451.0
06032,6,Gràcia,31,la Vila de Gràcia,22385.0
06033,6,Gràcia,31,la Vila de Gràcia,23682.0
06034,6,Gràcia,31,la Vila de Gràcia,22469.0
06035,6,Gràcia,31,la Vila de Gràcia,27821.0
06036,6,Gràcia,31,la Vila de Gràcia,26278.0
06037,6,Gràcia,31,la Vila de Gràcia,25293.0
06038,6,Gràcia,31,la Vila de Gràcia,23624.0
06039,6,Gràcia,31,la Vila de Gràcia,22349.0
06040,6,Gràcia,31,la Vila de Gràcia,26160.0
06041,6,Gràcia,31,la Vila de Gràcia,26745.0
06042,6,Gràcia,31,la Vila de Gràcia,30928.0
06043,6,Gràcia,31,la Vila de Gràcia,25872.0
06044,6,Gràcia,31,la Vila de Gràcia,32322.0
06045,6,Gràcia,31,la Vila de Gràcia,25713.0
06046,6,Gràcia,31,la Vila de Gràcia,24464.0
06047,6,Gràcia,31,la Vila de Gràcia,21347.0
06048,6,Gràcia,31,la Vila de Gràcia,22755.0
06049,6,Gràcia,31,la Vila de Gràcia,24306.0
06050,6,Gràcia,31,la Vila de Gràcia,20774.0
06051,6,Gràcia,31,la Vila de Gràcia,25164.0
06052,6,Gràcia,31,la Vila de Gràcia,22651.0
06053,6,Gràcia,31,la Vila de Gràcia,22916.0
06054,6,Gràcia,31,la Vila de Gràcia,21094.0
06055,6,Gràcia,31,la Vila de Gràcia,22872.0
06056,6,Gràcia,31,la Vila de Gràcia,22341.0
06057,6,Gràcia,31,la Vila de Gràcia,21414.0
06058,6,Gràcia,31,la Vila de Gràcia,24964.0
06059,6,Gràcia,31,la Vila de Gràcia,23375.0
06060,6,Gràcia,31,la Vila de Gràcia,21975.0
06061,6,Gràcia,31,la Vila de Gràcia,22888.0
06062,6,Gràcia,31,la Vila de Gràcia,20692.0
06063,6,Gràcia,31,la Vila de Gràcia,21628.0
06064,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,25188.0
06065,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,27020.0
06066,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,21799.0
06067,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,24371.0
06068,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,27563.0
06069,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,25607.0
06070,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,22959.0
06071,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,24988.0
06072,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,27475.0
06073,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,23599.0
06074,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,23320.0
06075,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,27328.0
06076,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,25230.0
06077,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,21531.0
06078,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,22255.0
06079,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,24746.0
06080,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,23633.0
06081,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,23233.0
06082,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,24492.0
06083,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,26449.0
06084,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,23439.0
06085,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,25867.0
06086,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,29894.0
06087,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,27648.0
06088,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,24579.0
07001,7,Horta-Guinardó,33,el Baix Guinardó,24454.0
07002,7,Horta-Guinardó,33,el Baix Guinardó,20495.0
