Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_CONTINENT,SEXE
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,6,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,..,1,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,39,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,19,2,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,19,3,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,21,3,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,542,4,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,457,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,..,5,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,5,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,..,1,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,46,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,27,2,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,11,3,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,14,3,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,785,4,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,738,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,5,5,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,..,5,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,7,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,10,1,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,64,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,40,2,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,14,3,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,15,3,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,741,4,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,617,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,5,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,9,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,76,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,38,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,15,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,22,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,602,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,464,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,..,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,9,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,62,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,56,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,28,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,29,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,706,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,586,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,9,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,12,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,112,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,99,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,22,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,31,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,1107,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,991,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,..,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,9,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,33,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,37,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,8,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,15,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,680,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,607,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,..,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,..,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,19,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,18,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,6,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,5,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,500,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,474,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,6,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,..,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,74,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,50,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,23,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,30,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,959,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,859,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,..,999,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,7,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,13,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,86,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,70,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,35,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,36,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,959,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,794,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,..,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,..,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,33,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,20,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,8,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,5,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,651,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,588,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,..,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,..,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,32,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,29,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,5,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,12,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,486,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,438,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,5,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,5,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,26,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,22,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,10,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,17,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,647,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,570,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,34,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,29,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,13,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,14,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,600,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,504,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,9,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,6,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,105,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,80,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,20,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,20,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,822,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,747,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,72,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,50,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,11,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,8,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,707,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,574,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,23,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,22,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,81,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,65,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,19,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,17,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,652,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,578,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,11,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,7,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,79,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,69,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,28,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,33,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,769,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,616,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,8,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,8,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,45,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,36,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,6,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,16,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,692,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,620,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,12,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,70,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,43,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,10,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,5,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,617,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,580,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,5,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,11,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,68,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,54,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,30,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,25,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,708,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,651,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,8,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,6,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,52,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,46,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,29,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,19,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,568,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,469,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,7,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,57,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,41,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,25,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,20,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,647,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,566,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,33,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,57,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,43,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,12,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,13,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,640,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,570,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,999,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,9,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,11,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,662,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,581,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,999,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,61,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,56,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,10,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,11,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,845,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,710,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,..,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,..,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,36,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,20,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,8,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,19,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,733,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,599,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,8,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,28,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,39,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,23,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,18,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,16,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,540,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,417,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,..,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,..,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,35,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,21,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,19,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,22,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,600,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,479,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,..,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,..,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,78,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,56,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,25,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,20,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,598,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,561,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,6,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,8,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,48,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,38,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,14,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,19,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,652,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,553,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,..,999,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,..,999,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,5,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,9,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,75,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,64,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,16,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,21,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,629,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,545,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,..,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,5,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,30,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,34,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,14,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,13,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,537,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,434,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,..,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,..,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,..,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,7,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,46,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,18,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,18,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,11,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,570,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,472,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,7,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,11,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,62,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,39,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,15,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,10,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,622,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,514,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,13,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,..,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,43,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,30,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,13,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,11,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,560,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6034,472,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,..,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,13,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,33,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,31,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,12,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,13,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,525,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,458,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6035,..,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,6,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,6,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,61,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,45,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,14,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,10,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,712,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,557,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6036,..,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,..,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,..,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,38,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,28,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,12,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,13,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,512,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,473,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,..,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6037,..,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,..,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,7,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,80,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,53,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,20,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,13,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,772,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,567,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6038,..,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,..,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,..,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,112,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,84,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,19,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,12,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,756,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,618,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,123,6039,..,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,5,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,6,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,74,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,57,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,32,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,38,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,835,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6040,625,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,12,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,11,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,74,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,54,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,19,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,19,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,853,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,695,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,124,6041,..,5,1
