Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,199,5,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,498,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,436,1,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,79,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,52,2,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,107,3,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,70,3,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,30,4,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,37,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,226,5,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,160,5,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,321,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,297,1,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,50,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,39,2,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,86,3,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,52,3,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,20,4,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,17,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,130,5,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,96,5,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,486,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,502,1,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,76,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,47,2,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,83,3,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,58,3,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,48,4,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,41,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,159,5,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,136,5,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,436,1,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,401,1,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,71,2,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,64,2,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,95,3,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,55,3,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,35,4,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,29,4,2
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,189,5,1
2023-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,133,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,302,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,270,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,68,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,40,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,92,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,42,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,44,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,40,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,192,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,141,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,352,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,354,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,77,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,64,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,133,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,82,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,41,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,25,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,196,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,155,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,595,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,590,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,92,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,77,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,206,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,156,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,73,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,59,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,284,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,251,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,375,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,387,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,54,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,44,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,119,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,76,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,39,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,30,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,138,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,132,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,306,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,305,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,44,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,48,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,86,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,61,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,20,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,18,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,69,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,67,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,581,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,553,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,94,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,78,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,123,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,80,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,36,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,32,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,228,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,199,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,..,6,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,549,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,479,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,82,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,80,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,143,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,72,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,37,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,40,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,277,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,241,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,..,6,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,392,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,398,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,72,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,48,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,88,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,56,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,30,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,30,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,113,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,81,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,271,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,245,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,33,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,38,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,103,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,76,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,12,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,22,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,107,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,100,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,390,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,404,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,66,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,36,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,110,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,66,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,25,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,20,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,97,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,88,5,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,344,1,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,339,1,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,44,2,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,37,2,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,89,3,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,51,3,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,42,4,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,25,4,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,129,5,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,96,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,467,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,471,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,72,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,61,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,127,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,96,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,52,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,39,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,238,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,186,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,383,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,362,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,55,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,47,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,164,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,95,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,33,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,19,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,159,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,112,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,364,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,360,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,39,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,46,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,128,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,93,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,30,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,29,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,214,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,154,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,416,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,380,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,50,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,41,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,146,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,99,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,39,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,19,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,236,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,186,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,371,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,387,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,47,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,45,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,142,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,88,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,31,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,32,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,161,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,129,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,341,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,313,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,42,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,42,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,97,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,74,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,50,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,71,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,171,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,140,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,6,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,399,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,379,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,62,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,64,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,121,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,78,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,41,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,47,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,188,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,173,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,308,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,289,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,45,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,40,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,98,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,66,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,40,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,25,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,167,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,120,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,366,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,352,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,70,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,55,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,127,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,76,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,22,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,32,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,148,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,119,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,327,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,350,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,61,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,50,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,123,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,87,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,69,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,35,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,131,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,138,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,6,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,406,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,399,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,75,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,59,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,115,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,83,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,23,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,15,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,55,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,39,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,6,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,533,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,472,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,79,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,64,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,124,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,70,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,28,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,38,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,155,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,135,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,6,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,499,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,427,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,72,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,58,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,94,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,58,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,20,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,17,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,94,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,80,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,309,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,271,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,46,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,37,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,102,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,37,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,27,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,29,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6026,121,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6026,110,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,355,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,318,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,61,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,51,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,87,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,50,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,27,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,19,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6027,126,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6027,88,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,337,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,344,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,52,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,47,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,91,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,52,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,41,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,45,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,182,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6028,153,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,340,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,341,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,63,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,56,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,132,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,75,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,51,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,30,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,134,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,115,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,..,6,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6029,..,6,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,318,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,284,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,61,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,63,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,96,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,57,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,62,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,66,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,188,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6030,169,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,273,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,254,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,65,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,43,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,78,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,49,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,54,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,42,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,115,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6031,99,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,315,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,285,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,61,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,40,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,85,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,58,3,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,38,4,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,35,4,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,138,5,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,121,6032,90,5,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,326,1,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,318,1,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,62,2,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,38,2,2
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,97,3,1
2023-01-01,6,Gràcia,31,la Vila de Gràcia,122,6033,51,3,2
