Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX_CCAA,SEXE
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,6,10,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,10,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,11,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,11,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,9,12,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,5,12,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,6,13,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,6,13,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,15,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,15,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,8,16,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,16,2
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,..,17,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,171,20,1
2023-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,121,20,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,24,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,21,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,14,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,10,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,6,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,6,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,6,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,17,7,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,11,7,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,10,8,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,8,8,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,539,9,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,532,9,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,6,10,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,8,10,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,11,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,11,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,17,12,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,7,12,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,12,13,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,13,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,14,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,14,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,15,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,15,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,6,16,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,16,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,17,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,18,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,..,19,2
2023-01-01,6,Gràcia,29,el Coll,118,6013,290,20,1
2023-01-01,6,Gràcia,29,el Coll,118,6013,225,20,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,37,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,32,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,17,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,6,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,6,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,27,7,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,14,7,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,12,8,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,8,8,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,438,9,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,409,9,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,16,10,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,8,10,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,5,11,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,11,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,21,12,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,13,12,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,6,13,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,5,13,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,14,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,14,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,15,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,15,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,10,16,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,16,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,17,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,19,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,..,19,2
2023-01-01,6,Gràcia,29,el Coll,118,6014,192,20,1
2023-01-01,6,Gràcia,29,el Coll,118,6014,131,20,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,42,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,29,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,12,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,13,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,5,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,6,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,19,7,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,6,7,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,14,8,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,10,8,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,403,9,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,406,9,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,9,10,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,9,10,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,9,11,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,11,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,13,12,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,8,12,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,13,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,13,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,14,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,14,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,15,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,16,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,16,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,18,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,19,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,..,19,2
2023-01-01,6,Gràcia,29,el Coll,118,6015,244,20,1
2023-01-01,6,Gràcia,29,el Coll,118,6015,183,20,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,30,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,26,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,11,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,5,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,5,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,6,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,29,7,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,13,7,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,19,8,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,11,8,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,466,9,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,421,9,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,10,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,12,10,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,5,11,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,11,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,21,12,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,13,12,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,7,13,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,13,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,6,14,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,14,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,15,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,15,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,16,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,16,2
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,17,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,..,19,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,275,20,1
2023-01-01,6,Gràcia,29,el Coll,118,6016,205,20,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,35,1,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,23,1,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,11,2,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,8,2,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,6,3,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,6,3,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,4,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,4,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,5,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,6,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,6,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,29,7,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,16,7,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,13,8,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,9,8,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,418,9,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,432,9,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,8,10,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,10,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,11,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,11,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,10,12,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,12,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,10,13,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,6,13,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,6,14,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,14,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,15,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,16,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,16,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,..,17,2
2023-01-01,6,Gràcia,29,el Coll,118,6017,192,20,1
2023-01-01,6,Gràcia,29,el Coll,118,6017,161,20,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,23,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,10,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,9,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,5,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,17,7,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,21,7,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,8,8,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,8,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,383,9,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,355,9,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,8,10,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,10,10,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,11,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,11,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,10,12,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,10,12,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,13,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,13,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,14,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,14,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,15,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,6,16,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,16,2
2023-01-01,6,Gràcia,30,la Salut,119,6018,..,18,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,222,20,1
2023-01-01,6,Gràcia,30,la Salut,119,6018,211,20,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,25,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,24,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,14,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,7,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,5,6,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,17,7,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,10,7,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,13,8,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,5,8,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,461,9,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,443,9,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,11,10,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,10,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,11,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,11,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,9,12,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,5,12,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,7,13,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,8,13,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,14,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,14,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,15,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,15,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,16,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,16,2
2023-01-01,6,Gràcia,30,la Salut,119,6019,..,19,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,229,20,1
2023-01-01,6,Gràcia,30,la Salut,119,6019,220,20,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,10,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,8,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,12,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,5,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,4,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,5,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,6,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,6,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,19,7,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,8,7,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,6,8,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,6,8,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,353,9,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,329,9,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,12,10,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,5,10,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,11,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,11,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,13,12,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,10,12,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,6,13,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,6,13,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,14,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,15,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,5,16,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,16,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,17,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,17,2
2023-01-01,6,Gràcia,30,la Salut,119,6020,..,19,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,207,20,1
2023-01-01,6,Gràcia,30,la Salut,119,6020,145,20,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,24,1,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,16,1,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,16,2,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,9,2,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,3,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,3,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,4,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,5,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,6,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,6,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,21,7,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,9,7,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,8,8,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,8,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,436,9,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,407,9,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,13,10,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,6,10,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,5,11,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,11,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,9,12,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,8,12,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,12,13,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,5,13,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,14,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,15,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,7,16,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,6,16,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,17,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,17,2
2023-01-01,6,Gràcia,30,la Salut,119,6021,..,19,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,170,20,1
2023-01-01,6,Gràcia,30,la Salut,119,6021,151,20,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,32,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,16,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,8,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,7,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,3,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,6,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,18,7,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,12,7,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,8,8,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,6,8,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,388,9,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,400,9,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,11,10,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,15,10,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,11,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,11,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,13,12,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,15,12,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,8,13,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,5,13,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,8,14,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,14,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,15,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,16,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,16,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,17,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,..,17,2
2023-01-01,6,Gràcia,30,la Salut,120,6022,200,20,1
2023-01-01,6,Gràcia,30,la Salut,120,6022,174,20,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,26,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,16,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,16,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,8,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,5,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,6,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,6,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,18,7,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,14,7,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,8,8,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,10,8,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,481,9,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,458,9,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,13,10,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,10,10,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,11,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,11,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,6,12,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,7,12,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,9,13,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,6,13,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,14,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,15,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,16,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,16,2
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,17,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,..,19,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,78,20,1
2023-01-01,6,Gràcia,30,la Salut,120,6023,55,20,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,23,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,10,1,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,13,2,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,8,2,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,8,3,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,4,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,4,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,5,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,5,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,13,7,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,13,7,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,8,8,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,5,8,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,612,9,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,536,9,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,10,10,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,6,10,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,7,11,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,11,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,16,12,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,12,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,7,13,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,8,13,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,14,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,14,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,15,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,15,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,8,16,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,16,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,17,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,17,2
2023-01-01,6,Gràcia,30,la Salut,120,6024,..,19,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,183,20,1
2023-01-01,6,Gràcia,30,la Salut,120,6024,175,20,2
2023-01-01,6,Gràcia,30,la Salut,120,6025,17,1,1
2023-01-01,6,Gràcia,30,la Salut,120,6025,9,1,2
