Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,174,3,9,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,141,3,9,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,119,3,10,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,111,3,10,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,80,3,11,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,76,3,11,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,70,3,12,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,46,3,12,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,48,3,13,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,28,3,13,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,34,3,14,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,22,3,14,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,16,3,15,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,7,3,15,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,7,3,16,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8,3,16,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8,3,17,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,5,3,17,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,3,18,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,3,18,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,3,19,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,3,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,4,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,5,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,5,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,6,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,6,2
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,7,1
2023-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,9,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,331,1,0,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,352,1,0,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,380,1,1,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,380,1,1,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,369,1,2,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,426,1,2,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,378,1,3,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,442,1,3,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,429,1,4,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,446,1,4,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,529,1,5,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,549,1,5,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,573,1,6,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,535,1,6,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,606,1,7,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,598,1,7,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,694,1,8,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,653,1,8,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,808,1,9,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,711,1,9,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,763,1,10,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,731,1,10,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,812,1,11,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,661,1,11,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,843,1,12,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,678,1,12,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,796,1,13,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,616,1,13,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,713,1,14,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,491,1,14,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,731,1,15,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,465,1,15,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,527,1,16,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,333,1,16,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,570,1,17,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,240,1,17,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,384,1,18,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,142,1,18,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,119,1,19,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,27,1,19,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,19,1,20,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,1,20,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,29,2,0,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,34,2,0,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,34,2,1,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,25,2,1,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,14,2,2,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,13,2,2,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,15,2,3,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,14,2,3,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,31,2,4,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,28,2,4,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,2,5,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,81,2,5,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,168,2,6,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,141,2,6,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,126,2,7,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,143,2,7,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,88,2,8,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,114,2,8,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,43,2,9,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,58,2,9,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,25,2,10,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,38,2,10,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,17,2,11,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,22,2,11,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,16,2,12,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,12,2,12,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,12,2,13,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,13,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,6,2,14,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,6,2,14,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,5,2,15,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,15,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,16,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,16,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,17,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,17,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,2,19,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,48,3,0,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,46,3,0,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,51,3,1,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,54,3,1,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,45,3,2,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,56,3,2,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,62,3,3,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,53,3,3,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,127,3,4,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,125,3,4,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,272,3,5,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,241,3,5,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,282,3,6,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,272,3,6,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,240,3,7,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,227,3,7,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,151,3,8,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,179,3,8,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,130,3,9,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,110,3,9,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,110,3,10,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,84,3,10,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,82,3,11,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,59,3,11,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,61,3,12,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,32,3,12,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,39,3,13,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,24,3,13,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,35,3,14,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,17,3,14,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,12,3,15,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,11,3,15,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,7,3,16,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,3,16,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,5,3,17,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,3,17,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,3,18,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,3,18,2
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,4,5,1
2023-01-01,7,Horta-Guinardó,33,el Baix Guinardó,..,4,8,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,126,1,0,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,142,1,0,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,150,1,1,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,136,1,1,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,180,1,2,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,158,1,2,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,150,1,3,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,175,1,3,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,163,1,4,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,177,1,4,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,184,1,5,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,181,1,5,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,189,1,6,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,230,1,6,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,236,1,7,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,205,1,7,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,288,1,8,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,293,1,8,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,294,1,9,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,281,1,9,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,277,1,10,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,259,1,10,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,298,1,11,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,285,1,11,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,268,1,12,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,257,1,12,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,259,1,13,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,203,1,13,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,256,1,14,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,177,1,14,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,245,1,15,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,181,1,15,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,163,1,16,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,107,1,16,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,153,1,17,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,69,1,17,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,68,1,18,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,28,1,18,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,23,1,19,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,1,19,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,1,20,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,1,20,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,7,2,0,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,12,2,0,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,11,2,1,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,12,2,1,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,8,2,2,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,2,2,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,2,3,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,5,2,3,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,8,2,4,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,8,2,4,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,33,2,5,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,18,2,5,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,67,2,6,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,50,2,6,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,45,2,7,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,36,2,7,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,32,2,8,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,36,2,8,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,19,2,9,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,34,2,9,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,18,2,10,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,11,2,10,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,11,2,11,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,15,2,11,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,11,2,12,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,5,2,12,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,13,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,13,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,14,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,14,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,15,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,2,16,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,28,3,0,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,24,3,0,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,34,3,1,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,33,3,1,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,38,3,2,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,33,3,2,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,33,3,3,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,29,3,3,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,51,3,4,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,52,3,4,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,75,3,5,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,93,3,5,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,129,3,6,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,110,3,6,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,92,3,7,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,87,3,7,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,60,3,8,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,69,3,8,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,46,3,9,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,51,3,9,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,35,3,10,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,40,3,10,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,18,3,11,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,12,3,11,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,21,3,12,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,11,3,12,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,14,3,13,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,7,3,13,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,13,3,14,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,6,3,14,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,7,3,15,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,15,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,16,1
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,3,17,2
2023-01-01,7,Horta-Guinardó,34,Can Baró,..,4,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,511,1,0,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,541,1,0,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,658,1,1,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,599,1,1,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,624,1,2,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,661,1,2,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,639,1,3,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,699,1,3,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,745,1,4,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,687,1,4,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,781,1,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,773,1,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,846,1,6,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,861,1,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,900,1,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,855,1,7,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1140,1,8,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1026,1,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1254,1,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1166,1,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1193,1,10,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1109,1,10,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1246,1,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1082,1,11,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1099,1,12,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,905,1,12,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1031,1,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,807,1,13,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,1000,1,14,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,696,1,14,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,922,1,15,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,688,1,15,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,690,1,16,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,441,1,16,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,612,1,17,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,341,1,17,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,348,1,18,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,156,1,18,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,95,1,19,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,31,1,19,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,13,1,20,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,1,20,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,38,2,0,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,39,2,0,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,29,2,1,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,40,2,1,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,23,2,2,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,26,2,2,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,17,2,3,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,17,2,3,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,39,2,4,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,26,2,4,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,122,2,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,102,2,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,184,2,6,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,172,2,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,155,2,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,165,2,7,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,128,2,8,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,127,2,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,74,2,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,92,2,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,37,2,10,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,71,2,10,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,21,2,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,19,2,11,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,25,2,12,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,27,2,12,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,17,2,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,8,2,13,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,12,2,14,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,8,2,14,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,15,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,15,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,16,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,17,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,17,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,18,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,19,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,82,3,0,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,111,3,0,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,91,3,1,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,92,3,1,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,89,3,2,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,99,3,2,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,99,3,3,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,115,3,3,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,200,3,4,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,204,3,4,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,403,3,5,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,332,3,5,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,444,3,6,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,366,3,6,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,373,3,7,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,316,3,7,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,264,3,8,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,274,3,8,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,209,3,9,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,190,3,9,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,148,3,10,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,129,3,10,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,113,3,11,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,101,3,11,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,87,3,12,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,59,3,12,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,68,3,13,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,41,3,13,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,32,3,14,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,17,3,14,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,25,3,15,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,11,3,15,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,8,3,16,1
2023-01-01,7,Horta-Guinardó,35,el Guinardó,6,3,16,2
2023-01-01,7,Horta-Guinardó,35,el Guinardó,11,3,17,1
