Data_Referencia,Valor,LLOC_NAIX_PAIS,EDAT_Q,SEXE
2023-01-01,..,79,0,2
2023-01-01,..,79,1,1
2023-01-01,6,79,1,2
2023-01-01,12,79,2,1
2023-01-01,..,79,2,2
2023-01-01,16,79,3,1
2023-01-01,19,79,3,2
2023-01-01,70,79,4,1
2023-01-01,57,79,4,2
2023-01-01,122,79,5,1
2023-01-01,93,79,5,2
2023-01-01,98,79,6,1
2023-01-01,89,79,6,2
2023-01-01,61,79,7,1
2023-01-01,62,79,7,2
2023-01-01,65,79,8,1
2023-01-01,36,79,8,2
2023-01-01,37,79,9,1
2023-01-01,27,79,9,2
2023-01-01,24,79,10,1
2023-01-01,14,79,10,2
2023-01-01,13,79,11,1
2023-01-01,17,79,11,2
2023-01-01,12,79,12,1
2023-01-01,8,79,12,2
2023-01-01,11,79,13,1
2023-01-01,..,79,13,2
2023-01-01,..,79,14,1
2023-01-01,..,79,14,2
2023-01-01,6,79,15,1
2023-01-01,..,79,15,2
2023-01-01,..,79,16,1
2023-01-01,..,79,18,2
2023-01-01,..,79,19,1
2023-01-01,..,79,19,2
2023-01-01,..,85,0,1
2023-01-01,..,85,1,1
2023-01-01,..,85,1,2
2023-01-01,..,85,2,1
2023-01-01,..,85,2,2
2023-01-01,15,85,3,1
2023-01-01,8,85,3,2
2023-01-01,12,85,4,1
2023-01-01,7,85,4,2
2023-01-01,6,85,5,1
2023-01-01,..,85,5,2
2023-01-01,7,85,6,1
2023-01-01,7,85,6,2
2023-01-01,..,85,7,1
2023-01-01,7,85,7,2
2023-01-01,6,85,8,1
2023-01-01,..,85,8,2
2023-01-01,..,85,9,1
2023-01-01,..,85,9,2
2023-01-01,..,85,10,1
2023-01-01,..,85,10,2
2023-01-01,..,85,11,2
2023-01-01,..,85,12,2
2023-01-01,..,85,13,1
2023-01-01,..,85,14,1
2023-01-01,..,85,15,1
2023-01-01,..,85,17,1
2023-01-01,69,86,0,1
2023-01-01,68,86,0,2
2023-01-01,297,86,1,1
2023-01-01,312,86,1,2
2023-01-01,466,86,2,1
2023-01-01,451,86,2,2
2023-01-01,607,86,3,1
2023-01-01,526,86,3,2
2023-01-01,1233,86,4,1
2023-01-01,760,86,4,2
2023-01-01,2027,86,5,1
2023-01-01,1018,86,5,2
2023-01-01,2151,86,6,1
2023-01-01,978,86,6,2
2023-01-01,1867,86,7,1
2023-01-01,737,86,7,2
2023-01-01,1510,86,8,1
2023-01-01,518,86,8,2
2023-01-01,1052,86,9,1
2023-01-01,325,86,9,2
2023-01-01,679,86,10,1
2023-01-01,200,86,10,2
2023-01-01,430,86,11,1
2023-01-01,96,86,11,2
2023-01-01,265,86,12,1
2023-01-01,67,86,12,2
2023-01-01,143,86,13,1
2023-01-01,42,86,13,2
2023-01-01,63,86,14,1
2023-01-01,18,86,14,2
2023-01-01,27,86,15,1
2023-01-01,16,86,15,2
2023-01-01,19,86,16,1
2023-01-01,6,86,16,2
2023-01-01,6,86,17,1
2023-01-01,..,86,17,2
2023-01-01,..,86,18,2
2023-01-01,..,109,4,1
2023-01-01,..,109,4,2
2023-01-01,..,109,5,1
2023-01-01,..,109,5,2
2023-01-01,..,109,6,1
2023-01-01,..,109,6,2
2023-01-01,..,109,7,1
2023-01-01,..,109,7,2
2023-01-01,..,109,8,1
2023-01-01,..,109,8,2
2023-01-01,..,109,9,2
2023-01-01,..,109,10,1
2023-01-01,..,109,11,2
2023-01-01,..,109,14,2
2023-01-01,..,152,0,1
2023-01-01,6,152,0,2
2023-01-01,21,152,1,1
2023-01-01,19,152,1,2
2023-01-01,24,152,2,1
2023-01-01,22,152,2,2
2023-01-01,40,152,3,1
2023-01-01,26,152,3,2
2023-01-01,73,152,4,1
2023-01-01,69,152,4,2
2023-01-01,154,152,5,1
2023-01-01,113,152,5,2
2023-01-01,153,152,6,1
2023-01-01,117,152,6,2
2023-01-01,157,152,7,1
2023-01-01,69,152,7,2
2023-01-01,155,152,8,1
2023-01-01,66,152,8,2
2023-01-01,105,152,9,1
2023-01-01,41,152,9,2
2023-01-01,78,152,10,1
2023-01-01,19,152,10,2
2023-01-01,48,152,11,1
2023-01-01,15,152,11,2
2023-01-01,34,152,12,1
2023-01-01,10,152,12,2
2023-01-01,10,152,13,1
2023-01-01,..,152,13,2
2023-01-01,5,152,14,1
2023-01-01,..,152,14,2
2023-01-01,5,152,15,1
2023-01-01,..,152,15,2
2023-01-01,..,152,16,2
2023-01-01,7,164,0,1
2023-01-01,..,164,0,2
2023-01-01,13,164,1,1
2023-01-01,21,164,1,2
2023-01-01,..,164,2,1
2023-01-01,7,164,2,2
2023-01-01,9,164,3,1
2023-01-01,20,164,3,2
2023-01-01,47,164,4,1
2023-01-01,32,164,4,2
2023-01-01,116,164,5,1
2023-01-01,79,164,5,2
2023-01-01,54,164,6,1
2023-01-01,63,164,6,2
2023-01-01,36,164,7,1
2023-01-01,46,164,7,2
2023-01-01,16,164,8,1
2023-01-01,20,164,8,2
2023-01-01,16,164,9,1
2023-01-01,10,164,9,2
2023-01-01,19,164,10,1
2023-01-01,7,164,10,2
2023-01-01,5,164,11,1
2023-01-01,8,164,11,2
2023-01-01,..,164,12,1
2023-01-01,13,164,12,2
2023-01-01,6,164,13,1
2023-01-01,7,164,13,2
2023-01-01,7,164,14,1
2023-01-01,7,164,14,2
2023-01-01,..,164,15,1
2023-01-01,5,164,15,2
2023-01-01,..,164,16,1
2023-01-01,..,164,16,2
2023-01-01,..,164,17,1
2023-01-01,..,164,17,2
2023-01-01,..,164,18,1
2023-01-01,..,164,20,1
2023-01-01,..,186,0,2
2023-01-01,17,177,0,1
2023-01-01,24,177,0,2
2023-01-01,94,177,1,1
2023-01-01,89,177,1,2
2023-01-01,160,177,2,1
2023-01-01,180,177,2,2
2023-01-01,346,177,3,1
2023-01-01,334,177,3,2
2023-01-01,590,177,4,1
2023-01-01,568,177,4,2
2023-01-01,850,177,5,1
2023-01-01,674,177,5,2
2023-01-01,933,177,6,1
2023-01-01,817,177,6,2
2023-01-01,878,177,7,1
2023-01-01,731,177,7,2
2023-01-01,837,177,8,1
2023-01-01,592,177,8,2
2023-01-01,810,177,9,1
2023-01-01,579,177,9,2
2023-01-01,735,177,10,1
2023-01-01,484,177,10,2
2023-01-01,630,177,11,1
2023-01-01,325,177,11,2
2023-01-01,378,177,12,1
2023-01-01,183,177,12,2
2023-01-01,287,177,13,1
2023-01-01,98,177,13,2
2023-01-01,169,177,14,1
2023-01-01,39,177,14,2
2023-01-01,83,177,15,1
2023-01-01,22,177,15,2
2023-01-01,37,177,16,1
2023-01-01,14,177,16,2
2023-01-01,18,177,17,1
2023-01-01,..,177,17,2
2023-01-01,5,177,18,1
2023-01-01,..,177,18,2
2023-01-01,..,218,0,1
2023-01-01,..,218,5,1
2023-01-01,..,218,5,2
2023-01-01,..,218,6,1
2023-01-01,..,218,7,1
2023-01-01,..,218,7,2
2023-01-01,..,218,8,1
2023-01-01,..,218,8,2
2023-01-01,..,218,9,1
2023-01-01,..,218,9,2
2023-01-01,..,218,10,1
2023-01-01,..,218,12,1
2023-01-01,..,218,12,2
2023-01-01,..,218,13,1
2023-01-01,..,218,14,1
2023-01-01,..,218,15,1
2023-01-01,..,185,8,1
2023-01-01,..,184,5,2
2023-01-01,..,184,7,2
2023-01-01,..,184,8,2
2023-01-01,149,11,0,1
2023-01-01,154,11,0,2
2023-01-01,276,11,1,1
2023-01-01,295,11,1,2
2023-01-01,195,11,2,1
2023-01-01,241,11,2,2
2023-01-01,229,11,3,1
2023-01-01,247,11,3,2
2023-01-01,1057,11,4,1
2023-01-01,864,11,4,2
2023-01-01,3726,11,5,1
2023-01-01,2962,11,5,2
2023-01-01,4908,11,6,1
2023-01-01,4416,11,6,2
2023-01-01,2826,11,7,1
2023-01-01,3261,11,7,2
2023-01-01,1794,11,8,1
2023-01-01,2198,11,8,2
2023-01-01,1587,11,9,1
2023-01-01,1795,11,9,2
2023-01-01,863,11,10,1
2023-01-01,1003,11,10,2
2023-01-01,685,11,11,1
2023-01-01,708,11,11,2
2023-01-01,748,11,12,1
2023-01-01,586,11,12,2
2023-01-01,649,11,13,1
2023-01-01,593,11,13,2
2023-01-01,510,11,14,1
2023-01-01,422,11,14,2
2023-01-01,341,11,15,1
2023-01-01,253,11,15,2
2023-01-01,173,11,16,1
2023-01-01,132,11,16,2
2023-01-01,87,11,17,1
2023-01-01,52,11,17,2
2023-01-01,63,11,18,1
2023-01-01,15,11,18,2
2023-01-01,21,11,19,1
2023-01-01,7,11,19,2
2023-01-01,..,11,20,1
2023-01-01,..,11,20,2
2023-01-01,21,27,0,1
2023-01-01,16,27,0,2
2023-01-01,90,27,1,1
2023-01-01,71,27,1,2
2023-01-01,62,27,2,1
2023-01-01,53,27,2,2
2023-01-01,267,27,3,1
2023-01-01,270,27,3,2
2023-01-01,699,27,4,1
2023-01-01,668,27,4,2
2023-01-01,670,27,5,1
2023-01-01,584,27,5,2
2023-01-01,670,27,6,1
2023-01-01,513,27,6,2
2023-01-01,1156,27,7,1
2023-01-01,677,27,7,2
2023-01-01,1617,27,8,1
2023-01-01,962,27,8,2
2023-01-01,1235,27,9,1
2023-01-01,720,27,9,2
2023-01-01,845,27,10,1
2023-01-01,432,27,10,2
2023-01-01,600,27,11,1
2023-01-01,239,27,11,2
2023-01-01,417,27,12,1
2023-01-01,137,27,12,2
2023-01-01,226,27,13,1
2023-01-01,69,27,13,2
2023-01-01,93,27,14,1
2023-01-01,31,27,14,2
2023-01-01,35,27,15,1
2023-01-01,32,27,15,2
2023-01-01,9,27,16,1
2023-01-01,9,27,16,2
2023-01-01,5,27,17,1
2023-01-01,..,27,17,2
2023-01-01,..,27,18,1
2023-01-01,..,27,18,2
2023-01-01,..,27,19,1
2023-01-01,66,30,0,1
2023-01-01,64,30,0,2
2023-01-01,147,30,1,1
2023-01-01,176,30,1,2
2023-01-01,118,30,2,1
2023-01-01,125,30,2,2
2023-01-01,160,30,3,1
2023-01-01,177,30,3,2
2023-01-01,391,30,4,1
2023-01-01,295,30,4,2
2023-01-01,992,30,5,1
2023-01-01,749,30,5,2
2023-01-01,1322,30,6,1
2023-01-01,1181,30,6,2
2023-01-01,1380,30,7,1
2023-01-01,1206,30,7,2
2023-01-01,1185,30,8,1
2023-01-01,1039,30,8,2
2023-01-01,775,30,9,1
2023-01-01,538,30,9,2
2023-01-01,539,30,10,1
2023-01-01,303,30,10,2
2023-01-01,380,30,11,1
2023-01-01,255,30,11,2
2023-01-01,328,30,12,1
2023-01-01,158,30,12,2
2023-01-01,213,30,13,1
2023-01-01,111,30,13,2
2023-01-01,91,30,14,1
2023-01-01,37,30,14,2
2023-01-01,36,30,15,1
2023-01-01,18,30,15,2
2023-01-01,21,30,16,1
2023-01-01,13,30,16,2
2023-01-01,14,30,17,1
2023-01-01,..,30,17,2
2023-01-01,5,30,18,1
2023-01-01,..,30,18,2
2023-01-01,..,30,19,1
2023-01-01,..,30,20,2
2023-01-01,136,39,0,1
2023-01-01,180,39,0,2
2023-01-01,374,39,1,1
2023-01-01,432,39,1,2
2023-01-01,384,39,2,1
2023-01-01,445,39,2,2
2023-01-01,592,39,3,1
2023-01-01,600,39,3,2
2023-01-01,1420,39,4,1
2023-01-01,1365,39,4,2
2023-01-01,2956,39,5,1
2023-01-01,2644,39,5,2
2023-01-01,2863,39,6,1
2023-01-01,2708,39,6,2
2023-01-01,2217,39,7,1
2023-01-01,2026,39,7,2
2023-01-01,2110,39,8,1
2023-01-01,1785,39,8,2
2023-01-01,1753,39,9,1
2023-01-01,1347,39,9,2
2023-01-01,1445,39,10,1
2023-01-01,1032,39,10,2
2023-01-01,1229,39,11,1
2023-01-01,707,39,11,2
2023-01-01,913,39,12,1
2023-01-01,466,39,12,2
2023-01-01,599,39,13,1
2023-01-01,248,39,13,2
2023-01-01,421,39,14,1
2023-01-01,160,39,14,2
2023-01-01,213,39,15,1
2023-01-01,80,39,15,2
2023-01-01,84,39,16,1
2023-01-01,30,39,16,2
2023-01-01,48,39,17,1
2023-01-01,14,39,17,2
2023-01-01,21,39,18,1
2023-01-01,..,39,18,2
2023-01-01,..,39,19,1
2023-01-01,..,39,20,2
2023-01-01,74,233,0,1
2023-01-01,67,233,0,2
2023-01-01,101,233,1,1
2023-01-01,107,233,1,2
2023-01-01,73,233,2,1
2023-01-01,61,233,2,2
2023-01-01,70,233,3,1
2023-01-01,80,233,3,2
2023-01-01,206,233,4,1
2023-01-01,199,233,4,2
2023-01-01,735,233,5,1
2023-01-01,483,233,5,2
2023-01-01,993,233,6,1
2023-01-01,918,233,6,2
2023-01-01,676,233,7,1
2023-01-01,687,233,7,2
2023-01-01,460,233,8,1
2023-01-01,548,233,8,2
2023-01-01,346,233,9,1
2023-01-01,386,233,9,2
2023-01-01,297,233,10,1
2023-01-01,331,233,10,2
2023-01-01,224,233,11,1
2023-01-01,192,233,11,2
2023-01-01,218,233,12,1
2023-01-01,171,233,12,2
2023-01-01,188,233,13,1
2023-01-01,178,233,13,2
2023-01-01,125,233,14,1
2023-01-01,104,233,14,2
2023-01-01,105,233,15,1
2023-01-01,67,233,15,2
2023-01-01,47,233,16,1
2023-01-01,37,233,16,2
2023-01-01,31,233,17,1
2023-01-01,9,233,17,2
2023-01-01,15,233,18,1
2023-01-01,6,233,18,2
2023-01-01,..,233,19,1
2023-01-01,..,233,19,2
2023-01-01,..,233,20,1
2023-01-01,47,54,0,1
2023-01-01,37,54,0,2
2023-01-01,123,54,1,1
2023-01-01,160,54,1,2
2023-01-01,68,54,2,1
2023-01-01,95,54,2,2
2023-01-01,147,54,3,1
2023-01-01,141,54,3,2
2023-01-01,970,54,4,1
2023-01-01,964,54,4,2
2023-01-01,1658,54,5,1
2023-01-01,1597,54,5,2
2023-01-01,1325,54,6,1
2023-01-01,1278,54,6,2
2023-01-01,1086,54,7,1
2023-01-01,969,54,7,2
2023-01-01,1631,54,8,1
2023-01-01,1195,54,8,2
2023-01-01,1658,54,9,1
2023-01-01,1230,54,9,2
2023-01-01,1473,54,10,1
2023-01-01,1064,54,10,2
2023-01-01,1186,54,11,1
2023-01-01,738,54,11,2
2023-01-01,944,54,12,1
2023-01-01,531,54,12,2
2023-01-01,570,54,13,1
2023-01-01,287,54,13,2
2023-01-01,310,54,14,1
2023-01-01,111,54,14,2
2023-01-01,105,54,15,1
2023-01-01,57,54,15,2
2023-01-01,54,54,16,1
2023-01-01,24,54,16,2
2023-01-01,21,54,17,1
2023-01-01,8,54,17,2
2023-01-01,9,54,18,1
2023-01-01,..,54,18,2
2023-01-01,..,54,19,1
2023-01-01,..,54,19,2
2023-01-01,..,54,20,2
2023-01-01,..,84,5,1
2023-01-01,..,84,6,1
2023-01-01,..,84,8,1
2023-01-01,..,84,9,1
2023-01-01,..,84,9,2
2023-01-01,..,84,10,1
2023-01-01,..,84,10,2
2023-01-01,..,84,11,1
2023-01-01,..,84,17,2
2023-01-01,23,166,0,1
2023-01-01,15,166,0,2
2023-01-01,62,166,1,1
2023-01-01,51,166,1,2
2023-01-01,33,166,2,1
2023-01-01,27,166,2,2
2023-01-01,135,166,3,1
2023-01-01,103,166,3,2
2023-01-01,358,166,4,1
2023-01-01,254,166,4,2
2023-01-01,543,166,5,1
2023-01-01,340,166,5,2
2023-01-01,578,166,6,1
2023-01-01,338,166,6,2
2023-01-01,673,166,7,1
2023-01-01,334,166,7,2
2023-01-01,595,166,8,1
2023-01-01,282,166,8,2
2023-01-01,340,166,9,1
2023-01-01,133,166,9,2
2023-01-01,265,166,10,1
2023-01-01,95,166,10,2
2023-01-01,242,166,11,1
2023-01-01,65,166,11,2
2023-01-01,138,166,12,1
2023-01-01,30,166,12,2
2023-01-01,89,166,13,1
2023-01-01,13,166,13,2
2023-01-01,38,166,14,1
2023-01-01,5,166,14,2
2023-01-01,11,166,15,1
2023-01-01,7,166,15,2
2023-01-01,6,166,16,1
2023-01-01,..,166,16,2
2023-01-01,..,166,17,1
2023-01-01,..,166,17,2
2023-01-01,151,167,0,1
2023-01-01,167,167,0,2
2023-01-01,388,167,1,1
2023-01-01,398,167,1,2
2023-01-01,390,167,2,1
2023-01-01,384,167,2,2
2023-01-01,584,167,3,1
2023-01-01,531,167,3,2
2023-01-01,1044,167,4,1
2023-01-01,926,167,4,2
2023-01-01,1853,167,5,1
2023-01-01,1544,167,5,2
2023-01-01,2258,167,6,1
2023-01-01,1851,167,6,2
2023-01-01,1920,167,7,1
2023-01-01,1587,167,7,2
2023-01-01,2091,167,8,1
2023-01-01,1653,167,8,2
2023-01-01,2077,167,9,1
2023-01-01,1505,167,9,2
2023-01-01,1911,167,10,1
2023-01-01,1276,167,10,2
2023-01-01,1670,167,11,1
2023-01-01,1012,167,11,2
2023-01-01,1293,167,12,1
2023-01-01,769,167,12,2
2023-01-01,877,167,13,1
2023-01-01,489,167,13,2
2023-01-01,506,167,14,1
2023-01-01,307,167,14,2
2023-01-01,309,167,15,1
2023-01-01,175,167,15,2
2023-01-01,174,167,16,1
2023-01-01,101,167,16,2
2023-01-01,78,167,17,1
2023-01-01,47,167,17,2
2023-01-01,44,167,18,1
2023-01-01,20,167,18,2
2023-01-01,12,167,19,1
2023-01-01,..,167,19,2
2023-01-01,..,167,20,2
2023-01-01,..,208,5,1
2023-01-01,..,208,6,1
2023-01-01,..,208,6,2
2023-01-01,..,208,7,1
2023-01-01,..,208,7,2
2023-01-01,..,208,8,1
2023-01-01,..,208,9,1
2023-01-01,..,208,10,2
2023-01-01,..,208,11,1
2023-01-01,..,208,11,2
2023-01-01,..,208,12,2
2023-01-01,..,208,15,1
2023-01-01,7,227,0,1
2023-01-01,7,227,0,2
2023-01-01,13,227,1,1
2023-01-01,19,227,1,2
2023-01-01,15,227,2,1
2023-01-01,16,227,2,2
2023-01-01,31,227,3,1
2023-01-01,20,227,3,2
2023-01-01,136,227,4,1
2023-01-01,135,227,4,2
2023-01-01,396,227,5,1
2023-01-01,307,227,5,2
2023-01-01,389,227,6,1
2023-01-01,440,227,6,2
2023-01-01,237,227,7,1
2023-01-01,282,227,7,2
2023-01-01,209,227,8,1
2023-01-01,251,227,8,2
2023-01-01,242,227,9,1
2023-01-01,285,227,9,2
2023-01-01,198,227,10,1
2023-01-01,225,227,10,2
2023-01-01,129,227,11,1
2023-01-01,171,227,11,2
2023-01-01,163,227,12,1
2023-01-01,198,227,12,2
2023-01-01,156,227,13,1
2023-01-01,139,227,13,2
2023-01-01,132,227,14,1
2023-01-01,84,227,14,2
2023-01-01,105,227,15,1
2023-01-01,63,227,15,2
2023-01-01,57,227,16,1
2023-01-01,43,227,16,2
2023-01-01,31,227,17,1
2023-01-01,16,227,17,2
2023-01-01,12,227,18,1
2023-01-01,..,227,18,2
2023-01-01,..,227,19,1
2023-01-01,..,227,19,2
2023-01-01,..,227,20,1
2023-01-01,..,227,20,2
2023-01-01,55,230,0,1
2023-01-01,68,230,0,2
2023-01-01,431,230,1,1
2023-01-01,449,230,1,2
2023-01-01,429,230,2,1
2023-01-01,433,230,2,2
2023-01-01,457,230,3,1
2023-01-01,458,230,3,2
2023-01-01,992,230,4,1
2023-01-01,977,230,4,2
2023-01-01,2168,230,5,1
2023-01-01,1925,230,5,2
2023-01-01,2820,230,6,1
2023-01-01,2613,230,6,2
2023-01-01,2140,230,7,1
2023-01-01,2277,230,7,2
2023-01-01,1374,230,8,1
2023-01-01,1471,230,8,2
2023-01-01,976,230,9,1
2023-01-01,912,230,9,2
2023-01-01,850,230,10,1
2023-01-01,576,230,10,2
2023-01-01,860,230,11,1
2023-01-01,537,230,11,2
2023-01-01,897,230,12,1
2023-01-01,508,230,12,2
2023-01-01,671,230,13,1
2023-01-01,311,230,13,2
2023-01-01,398,230,14,1
2023-01-01,216,230,14,2
2023-01-01,198,230,15,1
2023-01-01,90,230,15,2
2023-01-01,86,230,16,1
2023-01-01,46,230,16,2
2023-01-01,57,230,17,1
2023-01-01,10,230,17,2
2023-01-01,14,230,18,1
2023-01-01,8,230,18,2
2023-01-01,5,230,19,1
2023-01-01,5,1,0,1
2023-01-01,7,1,0,2
2023-01-01,9,1,1,1
2023-01-01,9,1,1,2
2023-01-01,9,1,2,1
2023-01-01,5,1,2,2
2023-01-01,6,1,3,1
2023-01-01,..,1,3,2
2023-01-01,..,1,4,1
2023-01-01,32,1,4,2
2023-01-01,20,1,5,1
2023-01-01,48,1,5,2
2023-01-01,18,1,6,1
2023-01-01,31,1,6,2
2023-01-01,9,1,7,1
2023-01-01,24,1,7,2
2023-01-01,..,1,8,1
2023-01-01,21,1,8,2
2023-01-01,..,1,9,1
2023-01-01,9,1,9,2
2023-01-01,..,1,10,1
2023-01-01,5,1,10,2
2023-01-01,..,1,11,1
2023-01-01,..,1,11,2
2023-01-01,..,1,12,2
2023-01-01,..,1,13,1
2023-01-01,..,1,14,2
2023-01-01,7,10,0,1
2023-01-01,9,10,0,2
2023-01-01,6,10,1,1
2023-01-01,7,10,1,2
2023-01-01,..,10,2,1
2023-01-01,..,10,2,2
2023-01-01,9,10,3,1
2023-01-01,..,10,3,2
2023-01-01,9,10,4,1
2023-01-01,..,10,4,2
2023-01-01,18,10,5,1
2023-01-01,24,10,5,2
2023-01-01,26,10,6,1
2023-01-01,40,10,6,2
2023-01-01,15,10,7,1
2023-01-01,18,10,7,2
2023-01-01,..,10,8,1
2023-01-01,7,10,8,2
2023-01-01,..,10,9,1
2023-01-01,..,10,9,2
2023-01-01,..,10,10,1
2023-01-01,..,10,10,2
2023-01-01,..,10,11,2
2023-01-01,..,10,12,2
2023-01-01,..,10,13,2
2023-01-01,..,10,15,2
2023-01-01,..,18,1,1
2023-01-01,..,18,3,2
2023-01-01,..,18,5,1
2023-01-01,..,18,5,2
2023-01-01,..,18,6,2
2023-01-01,..,18,7,2
2023-01-01,..,18,9,2
2023-01-01,..,18,14,2
2023-01-01,27,19,0,1
2023-01-01,32,19,0,2
2023-01-01,90,19,1,1
2023-01-01,87,19,1,2
2023-01-01,107,19,2,1
2023-01-01,99,19,2,2
2023-01-01,87,19,3,1
2023-01-01,89,19,3,2
2023-01-01,133,19,4,1
2023-01-01,243,19,4,2
2023-01-01,353,19,5,1
2023-01-01,561,19,5,2
2023-01-01,341,19,6,1
2023-01-01,948,19,6,2
2023-01-01,179,19,7,1
2023-01-01,700,19,7,2
2023-01-01,116,19,8,1
2023-01-01,568,19,8,2
2023-01-01,80,19,9,1
2023-01-01,377,19,9,2
2023-01-01,58,19,10,1
2023-01-01,206,19,10,2
2023-01-01,23,19,11,1
2023-01-01,94,19,11,2
2023-01-01,9,19,12,1
2023-01-01,38,19,12,2
2023-01-01,..,19,13,1
2023-01-01,13,19,13,2
2023-01-01,6,19,14,1
2023-01-01,8,19,14,2
2023-01-01,..,19,15,1
2023-01-01,..,19,15,2
2023-01-01,..,19,16,1
2023-01-01,..,148,0,2
2023-01-01,..,148,4,1
2023-01-01,..,148,4,2
2023-01-01,..,148,5,1
2023-01-01,..,148,5,2
2023-01-01,..,148,6,1
2023-01-01,..,148,6,2
2023-01-01,..,148,7,1
2023-01-01,..,148,8,1
2023-01-01,..,148,9,1
2023-01-01,..,148,10,1
2023-01-01,..,148,12,1
2023-01-01,30,234,0,1
2023-01-01,27,234,0,2
2023-01-01,101,234,1,1
2023-01-01,103,234,1,2
2023-01-01,203,234,2,1
2023-01-01,202,234,2,2
2023-01-01,614,234,3,1
2023-01-01,329,234,3,2
2023-01-01,1453,234,4,1
2023-01-01,786,234,4,2
2023-01-01,1136,234,5,1
2023-01-01,877,234,5,2
2023-01-01,1066,234,6,1
2023-01-01,864,234,6,2
2023-01-01,1070,234,7,1
2023-01-01,807,234,7,2
2023-01-01,1096,234,8,1
2023-01-01,799,234,8,2
2023-01-01,1031,234,9,1
2023-01-01,876,234,9,2
2023-01-01,1014,234,10,1
2023-01-01,854,234,10,2
2023-01-01,658,234,11,1
2023-01-01,615,234,11,2
2023-01-01,360,234,12,1
2023-01-01,338,234,12,2
2023-01-01,198,234,13,1
2023-01-01,220,234,13,2
2023-01-01,94,234,14,1
2023-01-01,79,234,14,2
2023-01-01,55,234,15,1
2023-01-01,53,234,15,2
2023-01-01,27,234,16,1
2023-01-01,24,234,16,2
2023-01-01,13,234,17,1
2023-01-01,15,234,17,2
2023-01-01,..,234,18,1
2023-01-01,..,234,18,2
2023-01-01,..,234,19,1
2023-01-01,..,234,19,2
2023-01-01,8,53,0,1
2023-01-01,8,53,0,2
2023-01-01,14,53,1,1
2023-01-01,18,53,1,2
2023-01-01,11,53,2,1
2023-01-01,11,53,2,2
2023-01-01,9,53,3,1
2023-01-01,13,53,3,2
2023-01-01,10,53,4,1
2023-01-01,14,53,4,2
2023-01-01,11,53,5,1
2023-01-01,13,53,5,2
2023-01-01,7,53,6,1
2023-01-01,8,53,6,2
2023-01-01,..,53,7,1
2023-01-01,..,53,7,2
2023-01-01,..,53,8,1
2023-01-01,8,53,8,2
2023-01-01,..,53,9,2
2023-01-01,..,53,13,2
2023-01-01,17,65,0,1
2023-01-01,5,65,0,2
2023-01-01,35,65,1,1
2023-01-01,32,65,1,2
2023-01-01,66,65,2,1
2023-01-01,57,65,2,2
2023-01-01,224,65,3,1
2023-01-01,215,65,3,2
2023-01-01,322,65,4,1
2023-01-01,297,65,4,2
2023-01-01,551,65,5,1
2023-01-01,372,65,5,2
2023-01-01,923,65,6,1
2023-01-01,479,65,6,2
2023-01-01,959,65,7,1
2023-01-01,489,65,7,2
2023-01-01,1176,65,8,1
2023-01-01,711,65,8,2
2023-01-01,1016,65,9,1
2023-01-01,722,65,9,2
2023-01-01,810,65,10,1
2023-01-01,594,65,10,2
2023-01-01,682,65,11,1
2023-01-01,437,65,11,2
2023-01-01,586,65,12,1
2023-01-01,342,65,12,2
2023-01-01,427,65,13,1
2023-01-01,235,65,13,2
2023-01-01,266,65,14,1
2023-01-01,110,65,14,2
2023-01-01,141,65,15,1
2023-01-01,47,65,15,2
2023-01-01,54,65,16,1
2023-01-01,21,65,16,2
2023-01-01,15,65,17,1
2023-01-01,6,65,17,2
2023-01-01,7,65,18,1
2023-01-01,..,65,18,2
2023-01-01,..,65,19,1
2023-01-01,37,101,0,1
2023-01-01,37,101,0,2
2023-01-01,116,101,1,1
2023-01-01,105,101,1,2
2023-01-01,90,101,2,1
2023-01-01,128,101,2,2
2023-01-01,97,101,3,1
2023-01-01,171,101,3,2
2023-01-01,232,101,4,1
2023-01-01,543,101,4,2
2023-01-01,500,101,5,1
2023-01-01,1065,101,5,2
2023-01-01,554,101,6,1
2023-01-01,973,101,6,2
2023-01-01,494,101,7,1
2023-01-01,801,101,7,2
2023-01-01,301,101,8,1
2023-01-01,626,101,8,2
2023-01-01,166,101,9,1
2023-01-01,428,101,9,2
2023-01-01,129,101,10,1
2023-01-01,257,101,10,2
2023-01-01,97,101,11,1
2023-01-01,170,101,11,2
2023-01-01,63,101,12,1
2023-01-01,125,101,12,2
2023-01-01,44,101,13,1
2023-01-01,70,101,13,2
2023-01-01,24,101,14,1
2023-01-01,35,101,14,2
2023-01-01,17,101,15,1
2023-01-01,22,101,15,2
2023-01-01,11,101,16,1
2023-01-01,5,101,16,2
2023-01-01,8,101,17,1
2023-01-01,5,101,17,2
2023-01-01,..,101,18,1
2023-01-01,..,101,18,2
2023-01-01,5,102,0,1
2023-01-01,..,102,0,2
2023-01-01,7,102,1,1
2023-01-01,..,102,1,2
2023-01-01,5,102,2,1
2023-01-01,6,102,2,2
2023-01-01,..,102,3,1
2023-01-01,5,102,3,2
2023-01-01,6,102,4,1
2023-01-01,..,102,4,2
2023-01-01,18,102,5,1
2023-01-01,13,102,5,2
2023-01-01,23,102,6,1
2023-01-01,15,102,6,2
2023-01-01,14,102,7,1
2023-01-01,11,102,7,2
