Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2023-01-01,3,Sants-Montjuïc,18,Sants,632,1,1,2
2023-01-01,3,Sants-Montjuïc,18,Sants,570,1,2,1
2023-01-01,3,Sants-Montjuïc,18,Sants,590,1,2,2
2023-01-01,3,Sants-Montjuïc,18,Sants,523,1,3,1
2023-01-01,3,Sants-Montjuïc,18,Sants,557,1,3,2
2023-01-01,3,Sants-Montjuïc,18,Sants,508,1,4,1
2023-01-01,3,Sants-Montjuïc,18,Sants,522,1,4,2
2023-01-01,3,Sants-Montjuïc,18,Sants,491,1,5,1
2023-01-01,3,Sants-Montjuïc,18,Sants,524,1,5,2
2023-01-01,3,Sants-Montjuïc,18,Sants,487,1,6,1
2023-01-01,3,Sants-Montjuïc,18,Sants,526,1,6,2
2023-01-01,3,Sants-Montjuïc,18,Sants,542,1,7,1
2023-01-01,3,Sants-Montjuïc,18,Sants,511,1,7,2
2023-01-01,3,Sants-Montjuïc,18,Sants,562,1,8,1
2023-01-01,3,Sants-Montjuïc,18,Sants,606,1,8,2
2023-01-01,3,Sants-Montjuïc,18,Sants,757,1,9,1
2023-01-01,3,Sants-Montjuïc,18,Sants,752,1,9,2
2023-01-01,3,Sants-Montjuïc,18,Sants,773,1,10,1
2023-01-01,3,Sants-Montjuïc,18,Sants,709,1,10,2
2023-01-01,3,Sants-Montjuïc,18,Sants,824,1,11,1
2023-01-01,3,Sants-Montjuïc,18,Sants,712,1,11,2
2023-01-01,3,Sants-Montjuïc,18,Sants,762,1,12,1
2023-01-01,3,Sants-Montjuïc,18,Sants,649,1,12,2
2023-01-01,3,Sants-Montjuïc,18,Sants,579,1,13,1
2023-01-01,3,Sants-Montjuïc,18,Sants,548,1,13,2
2023-01-01,3,Sants-Montjuïc,18,Sants,450,1,14,1
2023-01-01,3,Sants-Montjuïc,18,Sants,376,1,14,2
2023-01-01,3,Sants-Montjuïc,18,Sants,475,1,15,1
2023-01-01,3,Sants-Montjuïc,18,Sants,306,1,15,2
2023-01-01,3,Sants-Montjuïc,18,Sants,314,1,16,1
2023-01-01,3,Sants-Montjuïc,18,Sants,200,1,16,2
2023-01-01,3,Sants-Montjuïc,18,Sants,333,1,17,1
2023-01-01,3,Sants-Montjuïc,18,Sants,151,1,17,2
2023-01-01,3,Sants-Montjuïc,18,Sants,197,1,18,1
2023-01-01,3,Sants-Montjuïc,18,Sants,65,1,18,2
2023-01-01,3,Sants-Montjuïc,18,Sants,46,1,19,1
2023-01-01,3,Sants-Montjuïc,18,Sants,12,1,19,2
2023-01-01,3,Sants-Montjuïc,18,Sants,6,1,20,1
2023-01-01,3,Sants-Montjuïc,18,Sants,45,2,0,1
2023-01-01,3,Sants-Montjuïc,18,Sants,36,2,0,2
2023-01-01,3,Sants-Montjuïc,18,Sants,47,2,1,1
2023-01-01,3,Sants-Montjuïc,18,Sants,38,2,1,2
2023-01-01,3,Sants-Montjuïc,18,Sants,50,2,2,1
2023-01-01,3,Sants-Montjuïc,18,Sants,55,2,2,2
2023-01-01,3,Sants-Montjuïc,18,Sants,47,2,3,1
2023-01-01,3,Sants-Montjuïc,18,Sants,53,2,3,2
2023-01-01,3,Sants-Montjuïc,18,Sants,65,2,4,1
2023-01-01,3,Sants-Montjuïc,18,Sants,58,2,4,2
2023-01-01,3,Sants-Montjuïc,18,Sants,131,2,5,1
2023-01-01,3,Sants-Montjuïc,18,Sants,92,2,5,2
2023-01-01,3,Sants-Montjuïc,18,Sants,136,2,6,1
2023-01-01,3,Sants-Montjuïc,18,Sants,120,2,6,2
2023-01-01,3,Sants-Montjuïc,18,Sants,123,2,7,1
2023-01-01,3,Sants-Montjuïc,18,Sants,145,2,7,2
2023-01-01,3,Sants-Montjuïc,18,Sants,152,2,8,1
2023-01-01,3,Sants-Montjuïc,18,Sants,154,2,8,2
2023-01-01,3,Sants-Montjuïc,18,Sants,171,2,9,1
2023-01-01,3,Sants-Montjuïc,18,Sants,179,2,9,2
2023-01-01,3,Sants-Montjuïc,18,Sants,135,2,10,1
2023-01-01,3,Sants-Montjuïc,18,Sants,107,2,10,2
2023-01-01,3,Sants-Montjuïc,18,Sants,124,2,11,1
2023-01-01,3,Sants-Montjuïc,18,Sants,98,2,11,2
2023-01-01,3,Sants-Montjuïc,18,Sants,128,2,12,1
2023-01-01,3,Sants-Montjuïc,18,Sants,109,2,12,2
2023-01-01,3,Sants-Montjuïc,18,Sants,140,2,13,1
2023-01-01,3,Sants-Montjuïc,18,Sants,107,2,13,2
2023-01-01,3,Sants-Montjuïc,18,Sants,127,2,14,1
2023-01-01,3,Sants-Montjuïc,18,Sants,103,2,14,2
2023-01-01,3,Sants-Montjuïc,18,Sants,108,2,15,1
2023-01-01,3,Sants-Montjuïc,18,Sants,90,2,15,2
2023-01-01,3,Sants-Montjuïc,18,Sants,77,2,16,1
2023-01-01,3,Sants-Montjuïc,18,Sants,56,2,16,2
2023-01-01,3,Sants-Montjuïc,18,Sants,92,2,17,1
2023-01-01,3,Sants-Montjuïc,18,Sants,47,2,17,2
2023-01-01,3,Sants-Montjuïc,18,Sants,58,2,18,1
2023-01-01,3,Sants-Montjuïc,18,Sants,18,2,18,2
2023-01-01,3,Sants-Montjuïc,18,Sants,14,2,19,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,2,19,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,2,20,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,2,20,2
2023-01-01,3,Sants-Montjuïc,18,Sants,9,3,0,1
2023-01-01,3,Sants-Montjuïc,18,Sants,11,3,0,2
2023-01-01,3,Sants-Montjuïc,18,Sants,13,3,1,1
2023-01-01,3,Sants-Montjuïc,18,Sants,11,3,1,2
2023-01-01,3,Sants-Montjuïc,18,Sants,20,3,2,1
2023-01-01,3,Sants-Montjuïc,18,Sants,18,3,2,2
2023-01-01,3,Sants-Montjuïc,18,Sants,13,3,3,1
2023-01-01,3,Sants-Montjuïc,18,Sants,11,3,3,2
2023-01-01,3,Sants-Montjuïc,18,Sants,34,3,4,1
2023-01-01,3,Sants-Montjuïc,18,Sants,19,3,4,2
2023-01-01,3,Sants-Montjuïc,18,Sants,170,3,5,1
2023-01-01,3,Sants-Montjuïc,18,Sants,117,3,5,2
2023-01-01,3,Sants-Montjuïc,18,Sants,213,3,6,1
2023-01-01,3,Sants-Montjuïc,18,Sants,191,3,6,2
2023-01-01,3,Sants-Montjuïc,18,Sants,189,3,7,1
2023-01-01,3,Sants-Montjuïc,18,Sants,181,3,7,2
2023-01-01,3,Sants-Montjuïc,18,Sants,185,3,8,1
2023-01-01,3,Sants-Montjuïc,18,Sants,166,3,8,2
2023-01-01,3,Sants-Montjuïc,18,Sants,117,3,9,1
2023-01-01,3,Sants-Montjuïc,18,Sants,136,3,9,2
2023-01-01,3,Sants-Montjuïc,18,Sants,91,3,10,1
2023-01-01,3,Sants-Montjuïc,18,Sants,97,3,10,2
2023-01-01,3,Sants-Montjuïc,18,Sants,127,3,11,1
2023-01-01,3,Sants-Montjuïc,18,Sants,132,3,11,2
2023-01-01,3,Sants-Montjuïc,18,Sants,246,3,12,1
2023-01-01,3,Sants-Montjuïc,18,Sants,198,3,12,2
2023-01-01,3,Sants-Montjuïc,18,Sants,327,3,13,1
2023-01-01,3,Sants-Montjuïc,18,Sants,247,3,13,2
2023-01-01,3,Sants-Montjuïc,18,Sants,373,3,14,1
2023-01-01,3,Sants-Montjuïc,18,Sants,249,3,14,2
2023-01-01,3,Sants-Montjuïc,18,Sants,379,3,15,1
2023-01-01,3,Sants-Montjuïc,18,Sants,287,3,15,2
2023-01-01,3,Sants-Montjuïc,18,Sants,276,3,16,1
2023-01-01,3,Sants-Montjuïc,18,Sants,193,3,16,2
2023-01-01,3,Sants-Montjuïc,18,Sants,251,3,17,1
2023-01-01,3,Sants-Montjuïc,18,Sants,127,3,17,2
2023-01-01,3,Sants-Montjuïc,18,Sants,161,3,18,1
2023-01-01,3,Sants-Montjuïc,18,Sants,63,3,18,2
2023-01-01,3,Sants-Montjuïc,18,Sants,51,3,19,1
2023-01-01,3,Sants-Montjuïc,18,Sants,12,3,19,2
2023-01-01,3,Sants-Montjuïc,18,Sants,8,3,20,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,3,20,2
2023-01-01,3,Sants-Montjuïc,18,Sants,10,4,0,1
2023-01-01,3,Sants-Montjuïc,18,Sants,10,4,0,2
2023-01-01,3,Sants-Montjuïc,18,Sants,13,4,1,1
2023-01-01,3,Sants-Montjuïc,18,Sants,21,4,1,2
2023-01-01,3,Sants-Montjuïc,18,Sants,22,4,2,1
2023-01-01,3,Sants-Montjuïc,18,Sants,14,4,2,2
2023-01-01,3,Sants-Montjuïc,18,Sants,9,4,3,1
2023-01-01,3,Sants-Montjuïc,18,Sants,15,4,3,2
2023-01-01,3,Sants-Montjuïc,18,Sants,39,4,4,1
2023-01-01,3,Sants-Montjuïc,18,Sants,44,4,4,2
2023-01-01,3,Sants-Montjuïc,18,Sants,130,4,5,1
2023-01-01,3,Sants-Montjuïc,18,Sants,136,4,5,2
2023-01-01,3,Sants-Montjuïc,18,Sants,169,4,6,1
2023-01-01,3,Sants-Montjuïc,18,Sants,187,4,6,2
2023-01-01,3,Sants-Montjuïc,18,Sants,159,4,7,1
2023-01-01,3,Sants-Montjuïc,18,Sants,149,4,7,2
2023-01-01,3,Sants-Montjuïc,18,Sants,97,4,8,1
2023-01-01,3,Sants-Montjuïc,18,Sants,145,4,8,2
2023-01-01,3,Sants-Montjuïc,18,Sants,75,4,9,1
2023-01-01,3,Sants-Montjuïc,18,Sants,84,4,9,2
2023-01-01,3,Sants-Montjuïc,18,Sants,44,4,10,1
2023-01-01,3,Sants-Montjuïc,18,Sants,65,4,10,2
2023-01-01,3,Sants-Montjuïc,18,Sants,46,4,11,1
2023-01-01,3,Sants-Montjuïc,18,Sants,45,4,11,2
2023-01-01,3,Sants-Montjuïc,18,Sants,22,4,12,1
2023-01-01,3,Sants-Montjuïc,18,Sants,31,4,12,2
2023-01-01,3,Sants-Montjuïc,18,Sants,11,4,13,1
2023-01-01,3,Sants-Montjuïc,18,Sants,13,4,13,2
2023-01-01,3,Sants-Montjuïc,18,Sants,15,4,14,1
2023-01-01,3,Sants-Montjuïc,18,Sants,8,4,14,2
2023-01-01,3,Sants-Montjuïc,18,Sants,7,4,15,1
2023-01-01,3,Sants-Montjuïc,18,Sants,5,4,15,2
2023-01-01,3,Sants-Montjuïc,18,Sants,8,4,16,1
2023-01-01,3,Sants-Montjuïc,18,Sants,9,4,16,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,4,17,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,4,17,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,4,18,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,4,18,2
2023-01-01,3,Sants-Montjuïc,18,Sants,5,4,19,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,4,19,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,4,20,1
2023-01-01,3,Sants-Montjuïc,18,Sants,58,5,0,1
2023-01-01,3,Sants-Montjuïc,18,Sants,56,5,0,2
2023-01-01,3,Sants-Montjuïc,18,Sants,130,5,1,1
2023-01-01,3,Sants-Montjuïc,18,Sants,156,5,1,2
2023-01-01,3,Sants-Montjuïc,18,Sants,148,5,2,1
2023-01-01,3,Sants-Montjuïc,18,Sants,135,5,2,2
2023-01-01,3,Sants-Montjuïc,18,Sants,209,5,3,1
2023-01-01,3,Sants-Montjuïc,18,Sants,198,5,3,2
2023-01-01,3,Sants-Montjuïc,18,Sants,506,5,4,1
2023-01-01,3,Sants-Montjuïc,18,Sants,612,5,4,2
2023-01-01,3,Sants-Montjuïc,18,Sants,877,5,5,1
2023-01-01,3,Sants-Montjuïc,18,Sants,933,5,5,2
2023-01-01,3,Sants-Montjuïc,18,Sants,958,5,6,1
2023-01-01,3,Sants-Montjuïc,18,Sants,1088,5,6,2
2023-01-01,3,Sants-Montjuïc,18,Sants,830,5,7,1
2023-01-01,3,Sants-Montjuïc,18,Sants,867,5,7,2
2023-01-01,3,Sants-Montjuïc,18,Sants,725,5,8,1
2023-01-01,3,Sants-Montjuïc,18,Sants,774,5,8,2
2023-01-01,3,Sants-Montjuïc,18,Sants,579,5,9,1
2023-01-01,3,Sants-Montjuïc,18,Sants,601,5,9,2
2023-01-01,3,Sants-Montjuïc,18,Sants,489,5,10,1
2023-01-01,3,Sants-Montjuïc,18,Sants,449,5,10,2
2023-01-01,3,Sants-Montjuïc,18,Sants,366,5,11,1
2023-01-01,3,Sants-Montjuïc,18,Sants,311,5,11,2
2023-01-01,3,Sants-Montjuïc,18,Sants,257,5,12,1
2023-01-01,3,Sants-Montjuïc,18,Sants,218,5,12,2
2023-01-01,3,Sants-Montjuïc,18,Sants,190,5,13,1
2023-01-01,3,Sants-Montjuïc,18,Sants,114,5,13,2
2023-01-01,3,Sants-Montjuïc,18,Sants,117,5,14,1
2023-01-01,3,Sants-Montjuïc,18,Sants,66,5,14,2
2023-01-01,3,Sants-Montjuïc,18,Sants,46,5,15,1
2023-01-01,3,Sants-Montjuïc,18,Sants,30,5,15,2
2023-01-01,3,Sants-Montjuïc,18,Sants,30,5,16,1
2023-01-01,3,Sants-Montjuïc,18,Sants,23,5,16,2
2023-01-01,3,Sants-Montjuïc,18,Sants,16,5,17,1
2023-01-01,3,Sants-Montjuïc,18,Sants,7,5,17,2
2023-01-01,3,Sants-Montjuïc,18,Sants,5,5,18,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,5,18,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,5,19,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,5,20,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,0,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,2,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,2,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,4,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,5,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,6,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,7,1
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,8,2
2023-01-01,3,Sants-Montjuïc,18,Sants,..,6,9,1
2023-01-01,4,Les Corts,19,les Corts,652,1,0,1
2023-01-01,4,Les Corts,19,les Corts,732,1,0,2
2023-01-01,4,Les Corts,19,les Corts,718,1,1,1
2023-01-01,4,Les Corts,19,les Corts,754,1,1,2
2023-01-01,4,Les Corts,19,les Corts,741,1,2,1
2023-01-01,4,Les Corts,19,les Corts,776,1,2,2
2023-01-01,4,Les Corts,19,les Corts,665,1,3,1
2023-01-01,4,Les Corts,19,les Corts,699,1,3,2
2023-01-01,4,Les Corts,19,les Corts,595,1,4,1
2023-01-01,4,Les Corts,19,les Corts,703,1,4,2
2023-01-01,4,Les Corts,19,les Corts,633,1,5,1
2023-01-01,4,Les Corts,19,les Corts,683,1,5,2
2023-01-01,4,Les Corts,19,les Corts,601,1,6,1
2023-01-01,4,Les Corts,19,les Corts,662,1,6,2
2023-01-01,4,Les Corts,19,les Corts,581,1,7,1
2023-01-01,4,Les Corts,19,les Corts,632,1,7,2
2023-01-01,4,Les Corts,19,les Corts,704,1,8,1
2023-01-01,4,Les Corts,19,les Corts,760,1,8,2
2023-01-01,4,Les Corts,19,les Corts,890,1,9,1
2023-01-01,4,Les Corts,19,les Corts,927,1,9,2
2023-01-01,4,Les Corts,19,les Corts,878,1,10,1
2023-01-01,4,Les Corts,19,les Corts,770,1,10,2
2023-01-01,4,Les Corts,19,les Corts,913,1,11,1
2023-01-01,4,Les Corts,19,les Corts,827,1,11,2
2023-01-01,4,Les Corts,19,les Corts,878,1,12,1
2023-01-01,4,Les Corts,19,les Corts,739,1,12,2
2023-01-01,4,Les Corts,19,les Corts,821,1,13,1
2023-01-01,4,Les Corts,19,les Corts,651,1,13,2
2023-01-01,4,Les Corts,19,les Corts,731,1,14,1
2023-01-01,4,Les Corts,19,les Corts,564,1,14,2
2023-01-01,4,Les Corts,19,les Corts,714,1,15,1
2023-01-01,4,Les Corts,19,les Corts,521,1,15,2
2023-01-01,4,Les Corts,19,les Corts,374,1,16,1
2023-01-01,4,Les Corts,19,les Corts,280,1,16,2
2023-01-01,4,Les Corts,19,les Corts,328,1,17,1
2023-01-01,4,Les Corts,19,les Corts,230,1,17,2
2023-01-01,4,Les Corts,19,les Corts,180,1,18,1
2023-01-01,4,Les Corts,19,les Corts,79,1,18,2
2023-01-01,4,Les Corts,19,les Corts,56,1,19,1
2023-01-01,4,Les Corts,19,les Corts,20,1,19,2
2023-01-01,4,Les Corts,19,les Corts,8,1,20,1
2023-01-01,4,Les Corts,19,les Corts,..,1,20,2
2023-01-01,4,Les Corts,19,les Corts,35,2,0,1
2023-01-01,4,Les Corts,19,les Corts,28,2,0,2
2023-01-01,4,Les Corts,19,les Corts,37,2,1,1
2023-01-01,4,Les Corts,19,les Corts,37,2,1,2
2023-01-01,4,Les Corts,19,les Corts,62,2,2,1
2023-01-01,4,Les Corts,19,les Corts,50,2,2,2
2023-01-01,4,Les Corts,19,les Corts,57,2,3,1
2023-01-01,4,Les Corts,19,les Corts,52,2,3,2
2023-01-01,4,Les Corts,19,les Corts,70,2,4,1
2023-01-01,4,Les Corts,19,les Corts,51,2,4,2
2023-01-01,4,Les Corts,19,les Corts,99,2,5,1
2023-01-01,4,Les Corts,19,les Corts,97,2,5,2
2023-01-01,4,Les Corts,19,les Corts,128,2,6,1
2023-01-01,4,Les Corts,19,les Corts,115,2,6,2
2023-01-01,4,Les Corts,19,les Corts,119,2,7,1
2023-01-01,4,Les Corts,19,les Corts,118,2,7,2
2023-01-01,4,Les Corts,19,les Corts,167,2,8,1
2023-01-01,4,Les Corts,19,les Corts,160,2,8,2
2023-01-01,4,Les Corts,19,les Corts,177,2,9,1
2023-01-01,4,Les Corts,19,les Corts,150,2,9,2
2023-01-01,4,Les Corts,19,les Corts,127,2,10,1
2023-01-01,4,Les Corts,19,les Corts,128,2,10,2
2023-01-01,4,Les Corts,19,les Corts,173,2,11,1
2023-01-01,4,Les Corts,19,les Corts,154,2,11,2
2023-01-01,4,Les Corts,19,les Corts,209,2,12,1
2023-01-01,4,Les Corts,19,les Corts,155,2,12,2
2023-01-01,4,Les Corts,19,les Corts,271,2,13,1
2023-01-01,4,Les Corts,19,les Corts,187,2,13,2
2023-01-01,4,Les Corts,19,les Corts,291,2,14,1
2023-01-01,4,Les Corts,19,les Corts,205,2,14,2
2023-01-01,4,Les Corts,19,les Corts,227,2,15,1
2023-01-01,4,Les Corts,19,les Corts,210,2,15,2
2023-01-01,4,Les Corts,19,les Corts,148,2,16,1
2023-01-01,4,Les Corts,19,les Corts,123,2,16,2
2023-01-01,4,Les Corts,19,les Corts,147,2,17,1
2023-01-01,4,Les Corts,19,les Corts,89,2,17,2
2023-01-01,4,Les Corts,19,les Corts,91,2,18,1
2023-01-01,4,Les Corts,19,les Corts,44,2,18,2
2023-01-01,4,Les Corts,19,les Corts,23,2,19,1
2023-01-01,4,Les Corts,19,les Corts,11,2,19,2
2023-01-01,4,Les Corts,19,les Corts,5,2,20,1
2023-01-01,4,Les Corts,19,les Corts,10,3,0,1
2023-01-01,4,Les Corts,19,les Corts,15,3,0,2
2023-01-01,4,Les Corts,19,les Corts,16,3,1,1
2023-01-01,4,Les Corts,19,les Corts,17,3,1,2
2023-01-01,4,Les Corts,19,les Corts,16,3,2,1
2023-01-01,4,Les Corts,19,les Corts,23,3,2,2
2023-01-01,4,Les Corts,19,les Corts,24,3,3,1
2023-01-01,4,Les Corts,19,les Corts,23,3,3,2
2023-01-01,4,Les Corts,19,les Corts,25,3,4,1
2023-01-01,4,Les Corts,19,les Corts,32,3,4,2
2023-01-01,4,Les Corts,19,les Corts,98,3,5,1
2023-01-01,4,Les Corts,19,les Corts,93,3,5,2
2023-01-01,4,Les Corts,19,les Corts,137,3,6,1
2023-01-01,4,Les Corts,19,les Corts,119,3,6,2
2023-01-01,4,Les Corts,19,les Corts,157,3,7,1
2023-01-01,4,Les Corts,19,les Corts,139,3,7,2
2023-01-01,4,Les Corts,19,les Corts,149,3,8,1
2023-01-01,4,Les Corts,19,les Corts,144,3,8,2
2023-01-01,4,Les Corts,19,les Corts,165,3,9,1
2023-01-01,4,Les Corts,19,les Corts,136,3,9,2
2023-01-01,4,Les Corts,19,les Corts,144,3,10,1
2023-01-01,4,Les Corts,19,les Corts,111,3,10,2
2023-01-01,4,Les Corts,19,les Corts,185,3,11,1
2023-01-01,4,Les Corts,19,les Corts,139,3,11,2
2023-01-01,4,Les Corts,19,les Corts,300,3,12,1
2023-01-01,4,Les Corts,19,les Corts,185,3,12,2
2023-01-01,4,Les Corts,19,les Corts,453,3,13,1
2023-01-01,4,Les Corts,19,les Corts,273,3,13,2
2023-01-01,4,Les Corts,19,les Corts,509,3,14,1
2023-01-01,4,Les Corts,19,les Corts,375,3,14,2
2023-01-01,4,Les Corts,19,les Corts,551,3,15,1
2023-01-01,4,Les Corts,19,les Corts,355,3,15,2
2023-01-01,4,Les Corts,19,les Corts,384,3,16,1
2023-01-01,4,Les Corts,19,les Corts,264,3,16,2
2023-01-01,4,Les Corts,19,les Corts,290,3,17,1
2023-01-01,4,Les Corts,19,les Corts,172,3,17,2
2023-01-01,4,Les Corts,19,les Corts,177,3,18,1
2023-01-01,4,Les Corts,19,les Corts,69,3,18,2
2023-01-01,4,Les Corts,19,les Corts,78,3,19,1
2023-01-01,4,Les Corts,19,les Corts,10,3,19,2
2023-01-01,4,Les Corts,19,les Corts,8,3,20,1
2023-01-01,4,Les Corts,19,les Corts,8,4,0,1
2023-01-01,4,Les Corts,19,les Corts,9,4,0,2
2023-01-01,4,Les Corts,19,les Corts,18,4,1,1
2023-01-01,4,Les Corts,19,les Corts,12,4,1,2
2023-01-01,4,Les Corts,19,les Corts,18,4,2,1
2023-01-01,4,Les Corts,19,les Corts,15,4,2,2
2023-01-01,4,Les Corts,19,les Corts,20,4,3,1
2023-01-01,4,Les Corts,19,les Corts,21,4,3,2
2023-01-01,4,Les Corts,19,les Corts,32,4,4,1
2023-01-01,4,Les Corts,19,les Corts,35,4,4,2
2023-01-01,4,Les Corts,19,les Corts,77,4,5,1
2023-01-01,4,Les Corts,19,les Corts,77,4,5,2
2023-01-01,4,Les Corts,19,les Corts,107,4,6,1
2023-01-01,4,Les Corts,19,les Corts,93,4,6,2
2023-01-01,4,Les Corts,19,les Corts,94,4,7,1
2023-01-01,4,Les Corts,19,les Corts,83,4,7,2
2023-01-01,4,Les Corts,19,les Corts,100,4,8,1
2023-01-01,4,Les Corts,19,les Corts,84,4,8,2
2023-01-01,4,Les Corts,19,les Corts,59,4,9,1
2023-01-01,4,Les Corts,19,les Corts,84,4,9,2
2023-01-01,4,Les Corts,19,les Corts,35,4,10,1
2023-01-01,4,Les Corts,19,les Corts,65,4,10,2
2023-01-01,4,Les Corts,19,les Corts,34,4,11,1
2023-01-01,4,Les Corts,19,les Corts,37,4,11,2
2023-01-01,4,Les Corts,19,les Corts,36,4,12,1
2023-01-01,4,Les Corts,19,les Corts,21,4,12,2
2023-01-01,4,Les Corts,19,les Corts,19,4,13,1
2023-01-01,4,Les Corts,19,les Corts,7,4,13,2
2023-01-01,4,Les Corts,19,les Corts,26,4,14,1
2023-01-01,4,Les Corts,19,les Corts,12,4,14,2
2023-01-01,4,Les Corts,19,les Corts,30,4,15,1
2023-01-01,4,Les Corts,19,les Corts,11,4,15,2
2023-01-01,4,Les Corts,19,les Corts,37,4,16,1
2023-01-01,4,Les Corts,19,les Corts,13,4,16,2
2023-01-01,4,Les Corts,19,les Corts,12,4,17,1
2023-01-01,4,Les Corts,19,les Corts,5,4,17,2
2023-01-01,4,Les Corts,19,les Corts,8,4,18,1
2023-01-01,4,Les Corts,19,les Corts,..,4,18,2
2023-01-01,4,Les Corts,19,les Corts,..,4,19,1
2023-01-01,4,Les Corts,19,les Corts,58,5,0,1
2023-01-01,4,Les Corts,19,les Corts,59,5,0,2
2023-01-01,4,Les Corts,19,les Corts,121,5,1,1
2023-01-01,4,Les Corts,19,les Corts,124,5,1,2
2023-01-01,4,Les Corts,19,les Corts,112,5,2,1
2023-01-01,4,Les Corts,19,les Corts,110,5,2,2
2023-01-01,4,Les Corts,19,les Corts,144,5,3,1
2023-01-01,4,Les Corts,19,les Corts,189,5,3,2
2023-01-01,4,Les Corts,19,les Corts,344,5,4,1
2023-01-01,4,Les Corts,19,les Corts,318,5,4,2
2023-01-01,4,Les Corts,19,les Corts,493,5,5,1
2023-01-01,4,Les Corts,19,les Corts,427,5,5,2
2023-01-01,4,Les Corts,19,les Corts,646,5,6,1
2023-01-01,4,Les Corts,19,les Corts,568,5,6,2
2023-01-01,4,Les Corts,19,les Corts,574,5,7,1
2023-01-01,4,Les Corts,19,les Corts,481,5,7,2
2023-01-01,4,Les Corts,19,les Corts,488,5,8,1
2023-01-01,4,Les Corts,19,les Corts,404,5,8,2
2023-01-01,4,Les Corts,19,les Corts,373,5,9,1
2023-01-01,4,Les Corts,19,les Corts,292,5,9,2
2023-01-01,4,Les Corts,19,les Corts,330,5,10,1
2023-01-01,4,Les Corts,19,les Corts,226,5,10,2
2023-01-01,4,Les Corts,19,les Corts,236,5,11,1
2023-01-01,4,Les Corts,19,les Corts,179,5,11,2
2023-01-01,4,Les Corts,19,les Corts,252,5,12,1
2023-01-01,4,Les Corts,19,les Corts,141,5,12,2
2023-01-01,4,Les Corts,19,les Corts,177,5,13,1
2023-01-01,4,Les Corts,19,les Corts,103,5,13,2
2023-01-01,4,Les Corts,19,les Corts,123,5,14,1
2023-01-01,4,Les Corts,19,les Corts,92,5,14,2
2023-01-01,4,Les Corts,19,les Corts,74,5,15,1
2023-01-01,4,Les Corts,19,les Corts,50,5,15,2
2023-01-01,4,Les Corts,19,les Corts,37,5,16,1
2023-01-01,4,Les Corts,19,les Corts,27,5,16,2
2023-01-01,4,Les Corts,19,les Corts,16,5,17,1
2023-01-01,4,Les Corts,19,les Corts,11,5,17,2
2023-01-01,4,Les Corts,19,les Corts,10,5,18,1
2023-01-01,4,Les Corts,19,les Corts,7,5,18,2
2023-01-01,4,Les Corts,19,les Corts,..,5,19,1
2023-01-01,4,Les Corts,19,les Corts,..,5,20,2
2023-01-01,4,Les Corts,19,les Corts,..,6,2,2
2023-01-01,4,Les Corts,19,les Corts,..,6,3,1
2023-01-01,4,Les Corts,19,les Corts,..,6,4,1
2023-01-01,4,Les Corts,19,les Corts,..,6,4,2
2023-01-01,4,Les Corts,19,les Corts,..,6,6,1
2023-01-01,4,Les Corts,19,les Corts,..,6,7,1
2023-01-01,4,Les Corts,19,les Corts,..,6,8,1
2023-01-01,4,Les Corts,19,les Corts,..,6,9,1
2023-01-01,4,Les Corts,19,les Corts,..,6,10,2
2023-01-01,4,Les Corts,19,les Corts,..,6,14,1
2023-01-01,4,Les Corts,19,les Corts,..,6,14,2
2023-01-01,4,Les Corts,19,les Corts,..,6,15,2
2023-01-01,4,Les Corts,19,les Corts,..,6,16,1
2023-01-01,4,Les Corts,19,les Corts,..,6,16,2
2023-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,318,1,0,1
2023-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,352,1,0,2
2023-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,367,1,1,1
2023-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,380,1,1,2
2023-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,335,1,2,1
