"Txhash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xc6044cd1a29357e116ad80aee787a749b6e39158435d5cb0526bcf4824098967","18339901","1697181131","2023-10-13 07:12:11","0xc4ff9c9eea29f7651befb755681023bb393a4fd7","0x204d9de758217a39149767731a87bcc32427b6ef","204.8","$61.30","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x08fa149276ee4c215683627dec8fa76ec34e4541deddc5f7db8c8aff68e5637f","18340661","1697190299","2023-10-13 09:44:59","0x79f939a6e500d885806ee2135f3e013094b15141","0x204d9de758217a39149767731a87bcc32427b6ef","2,000","$598.64","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x7c2b4e42b99d9d3f5beaab04624811f238fb730fec42f618034d2397a7b28e03","18343271","1697221835","2023-10-13 18:30:35","0x86a490512e2a5fc72d0f77b40ed9e76a3c83705f","0x204d9de758217a39149767731a87bcc32427b6ef","7,323.218030860470947312","$2,191.99","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x477398f2e145a1a58831d51de3f8fee12097af2eff23c281431a608eec59d6a3","18343283","1697221979","2023-10-13 18:32:59","0xa4ec625b3cc1065546c1c2a8f11792ee416db0bc","0x204d9de758217a39149767731a87bcc32427b6ef","636.994266909207805389","$190.67","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x1a666a73cee82b4e2dc8c6e26f31a6c683c2f4377531b6c982ec513c4bd2d930","18343306","1697222255","2023-10-13 18:37:35","0x863fe5b3cb1714e5c7acc8de1646d33d1421e112","0x204d9de758217a39149767731a87bcc32427b6ef","2,684.054444623352","$803.39","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x597e1f8f439454cc200594914b65f6ce511cc2e9f6f2e7c4c012a19dd5b92d7e","18345911","1697253707","2023-10-14 03:21:47","0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d","0x204d9de758217a39149767731a87bcc32427b6ef","2,278.883437602526794312","$703.16","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xf12b15a46b8a92a91205ad4cda38b344a1df32fd72c1d4dfcf95fb62e74318d4","18346808","1697264519","2023-10-14 06:21:59","0x3772bfad95ea1e9171ed9ce4da3e2e2f3bbd099b","0x204d9de758217a39149767731a87bcc32427b6ef","2,117.115148568291145792","$653.25","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xbbd38dbe00804f466e3ec76baf4ca4a502ecb72d340050177c8453e7fa373c4f","18349295","1697294687","2023-10-14 14:44:47","0x4ce79dff66c6a18e6606b837f2815e26a9cbbf1a","0x204d9de758217a39149767731a87bcc32427b6ef","274,654.8997841493","$84,746.12","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x4973d0b3c4d4ed25dfaf0281e3732f4e86f81f3ac79db63923eea457a02931e5","18350747","1697312207","2023-10-14 19:36:47","0x6b8271f8f8e4706305cbd4934cc30d809f74bf2b","0x204d9de758217a39149767731a87bcc32427b6ef","900,000","$277,699.41","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe1ce6c1063d479b6386fd1e974d34e67222afc832bea023fbb03a9f045224847","18353886","1697350043","2023-10-15 06:07:23","0x6f0c4825420967f78fcf1736129547ac41af7a89","0x204d9de758217a39149767731a87bcc32427b6ef","211.735285185337283256","$65.02","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x80dea246575061b7e32e3aaee35a06b0f96a8ce5403ea2dbfed3b593a682e96b","18356984","1697387471","2023-10-15 16:31:11","0xec85b265c130abbc0d7342fbc3585d5e0611b7e3","0x204d9de758217a39149767731a87bcc32427b6ef","1,307.7900189543511","$401.60","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xb09d857d0d6685fd608643496e4e083a95faccfda77844160cb627eb740437b8","18358407","1697404655","2023-10-15 21:17:35","0x7195b3eeb1a8b2b13895b4e2e5d2b694c5b30398","0x204d9de758217a39149767731a87bcc32427b6ef","16,279.742887801769","$4,999.28","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xf20618eb49643b43f21e71ffa8cdf9c3a791b2bf07221cf225accdfba5377525","18359433","1697417075","2023-10-16 00:44:35","0xb6647cae065c321e75775b50a25fd54e9ac5c436","0x204d9de758217a39149767731a87bcc32427b6ef","551,480.768025390347481891","$171,330.83","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xb8be66a8331e711dd5873a8abd62cc0361a08142eb99ff641cab0538fc993629","18359612","1697419223","2023-10-16 01:20:23","0x91f8c5d3e33c61b0662d439d16fe576c012381d5","0x204d9de758217a39149767731a87bcc32427b6ef","19.887852286874854073","$6.18","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x430fc57cfc32e6d852b97683d51d3dd7c17df0532280675e48c4279a8dee0b18","18359817","1697421695","2023-10-16 02:01:35","0x35e057137060cd397bd82e3dff54beba480e7012","0x204d9de758217a39149767731a87bcc32427b6ef","2,200.006487712367825294","$683.49","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x13602f6a8d0f05480b435fdaca443bb896a7d9a671605bb3a31b399a7141d3da","18360584","1697430947","2023-10-16 04:35:47","0xb946cc36e1785546e2c87bfc956134cfb988343f","0x204d9de758217a39149767731a87bcc32427b6ef","4,527.022454879579","$1,406.43","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x39cf555fbeb4301148119abe256ae87f0337b11960577da0a257b1f73c2d0a0f","18361968","1697447627","2023-10-16 09:13:47","0xaaace175d9cdf31cda7b2c814ea79ca735042289","0x204d9de758217a39149767731a87bcc32427b6ef","100","$31.07","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xaf9bde580e35b5346f9de7b4f700c9f284fafe6052bbe1161b8f62d181ea3c5f","18362533","1697454455","2023-10-16 11:07:35","0xcde053a65e218b2aedae40f8c7a1693f9b67218b","0x204d9de758217a39149767731a87bcc32427b6ef","20,959.542907687451352504","$6,511.59","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe2b3a99ded880ed69d7b4e94c549d4c6e5ed92e4d5a7aef24c5590652634d112","18362862","1697458415","2023-10-16 12:13:35","0x6523f418c4b7260b070a17c47a206b66935d67cd","0x204d9de758217a39149767731a87bcc32427b6ef","13.624096058339206452","$4.23","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x0643509289a6ac02231792c770a6ade6cc1629a0f75172df7ea8c813961f2e81","18363635","1697467715","2023-10-16 14:48:35","0xeefa4485d956542bfbab25a854f19138b3aebe9a","0x204d9de758217a39149767731a87bcc32427b6ef","62,878.581790392811067431","$19,534.75","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xb49bdee18a402f1cf0e8d965a73076e62a48f3a7c68daadf5c391ed559fc7923","18365163","1697486159","2023-10-16 19:55:59","0x839eaf2e7e956556abefeb79cb9ceb8c9174e979","0x204d9de758217a39149767731a87bcc32427b6ef","793,900","$246,644.22","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x9ff1c2f6bb51d0177749f2a05789c8c7912854798308f3ea648f29b222d5aadf","18366314","1697500031","2023-10-16 23:47:11","0xeebecc6520f365afb5fc5d934b269a0af2415a89","0x204d9de758217a39149767731a87bcc32427b6ef","7,707.430045317147","$2,394.50","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x87e3d5fb4b216f4d69d03b060c2ddb41e16a36eddc799bef417240c9c396d952","18368101","1697521595","2023-10-17 05:46:35","0x4572581fc62d4477b9e11bb65ea8a1c306cbba3d","0x204d9de758217a39149767731a87bcc32427b6ef","946.498170908100002107","$303.76","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x6f183364668df60fb33f9dc4734c563292152f1fc03426fd8f5eb69ebe369940","18371248","1697559659","2023-10-17 16:20:59","0x972b27f38d42345b0c491cf8e7737b880bc96275","0x204d9de758217a39149767731a87bcc32427b6ef","84,508.478723378185151299","$27,121.46","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc1cf052828afb9ae0e54452c5edf7435e0ca271b5415a300a95177c3b6cddb7b","18371881","1697567315","2023-10-17 18:28:35","0x82e09b1d962df46d43a08149d596d2fb08953de7","0x204d9de758217a39149767731a87bcc32427b6ef","609.846336490292218336","$195.72","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xaccf7f7ab780fb585c06472ed3409ea6c5930e09799ce8a77dd4a3d9dee0bcab","18371916","1697567735","2023-10-17 18:35:35","0x204d9de758217a39149767731a87bcc32427b6ef","0x82e09b1d962df46d43a08149d596d2fb08953de7","609.846336490292218336","$195.72","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x05620a71283ed035eed51e8e185885c6ed5119dec9439e3d6de0912a625dd3d1","18374012","1697593055","2023-10-18 01:37:35","0x96e1c99540fa694d1b21302bfce2115a33ae92f8","0x204d9de758217a39149767731a87bcc32427b6ef","552.418696249808868451","$184.80","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xbafb841716d0e9cb384b9016f06f369ef35909e8505196418349ca80d8e2a8f3","18375602","1697612255","2023-10-18 06:57:35","0x8d452c1f4bae385b13933c83ecff70d74229915f","0x204d9de758217a39149767731a87bcc32427b6ef","749.041656647245767195","$250.57","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe96a17452c02faf007e636211895350183d9bc326122c25a3b2e083a4bd6b680","18376086","1697618111","2023-10-18 08:35:11","0x40fcdd8c164ea13cfd85a871e8755e977d885da4","0x204d9de758217a39149767731a87bcc32427b6ef","28,756.424353023701401833","$9,619.68","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x5df0ec38c5349c185430ef529f74fa8bb645e78acc781be30f6aa0bacfa774a1","18376637","1697624771","2023-10-18 10:26:11","0xecfb7e73fef0e0334946750afc7ad91b1082aeef","0x204d9de758217a39149767731a87bcc32427b6ef","1,278.086994514940713031","$427.55","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc4b9084aed594af93ed51e91b8fed4885aad20390120a7fcaa302a1696eef570","18378347","1697645543","2023-10-18 16:12:23","0xc45d8a160678eb77ba326f7a949d66b47426b013","0x204d9de758217a39149767731a87bcc32427b6ef","84.05175862105035","$28.12","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xf737c97c81a0de35eda252514c4fba6a84752fe17569107881b28dae48f55317","18378430","1697646563","2023-10-18 16:29:23","0x55bcc5c24ef24fe3483d1df138db0eb648342ab8","0x204d9de758217a39149767731a87bcc32427b6ef","591.653070387526610005","$197.92","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe01bc6ecbccef72c06351ed3872815b24b372d4522cec73fa796b9f9ab230685","18378687","1697649659","2023-10-18 17:20:59","0xac35452f3deb273d37bc1ee84b60723cdbccaeda","0x204d9de758217a39149767731a87bcc32427b6ef","416.22753509350497","$139.24","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe63531976523c8f4f360b7218460462ca10804353ea14ed178619bf7f4a32b67","18379215","1697656019","2023-10-18 19:06:59","0x37ef4f2a90c9806cd8f3f20e203ef1f2e265ef1f","0x204d9de758217a39149767731a87bcc32427b6ef","33,116.988072865845852286","$11,078.38","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x737f209056907e07497b6b70bf2a19beb7a3d493f6e4b35a211150c984a98df8","18379848","1697663627","2023-10-18 21:13:47","0xda46892a65820d354d670e3666528595ba03025d","0x204d9de758217a39149767731a87bcc32427b6ef","36,032.040454336720658594","$12,053.53","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe5cb1e1450c89b00fcf32605a1201d2ab78f2732e8e98b35f6e564bc91dd8f3f","18380063","1697666207","2023-10-18 21:56:47","0xc16ed725358025191e5f091c824a4e0137633bda","0x204d9de758217a39149767731a87bcc32427b6ef","483.122096860541778239","$161.62","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xa0218f073369aa9c443df1c595870b71f6962fb1232e3f587e237653a101b339","18380207","1697667947","2023-10-18 22:25:47","0xd326259c52329b246104393f4d77ab70bbd8e786","0x204d9de758217a39149767731a87bcc32427b6ef","649.721998794412568692","$217.35","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x25b17cc3dfd641c2195e2ca1f6b80a9f559e219e3b0b6fe7ec9f60a2c9b752af","18380217","1697668067","2023-10-18 22:27:47","0x204d9de758217a39149767731a87bcc32427b6ef","0xc16ed725358025191e5f091c824a4e0137633bda","483.122096860541778239","$161.62","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x128c34c44ce5e5c050a31e616dadc3da4c52af3be312773b8e224b4aad59beb3","18380229","1697668211","2023-10-18 22:30:11","0xccdb50250ffc30918a175516c79146530e86ff61","0x204d9de758217a39149767731a87bcc32427b6ef","483.122096860541778239","$161.62","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xeb86b2be0a90e76510550a85dc2b7eab1e2d167229e7800a93b7da0cfccad353","18380722","1697674235","2023-10-19 00:10:35","0x273131a3ec63ba4fa5f1b10b10883d275c12d1c3","0x204d9de758217a39149767731a87bcc32427b6ef","3,153,604.724877053978655057","$967,094.96","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xf56cf993174f7e9090d436e6c79dee161c61a35de18c45906db118f4c180d293","18380769","1697674811","2023-10-19 00:20:11","0xdb5ac83c137321da29a59a7592232bc4ed461730","0x204d9de758217a39149767731a87bcc32427b6ef","55,061.14463876654","$16,885.23","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x55ea3d33a5c6d1bc123bef481bcbb80aefdc5775dacfdbb0a92ef5206a1f4a26","18381534","1697684051","2023-10-19 02:54:11","0xd95dc82da062969c1a89fe9788151333944f04fa","0x204d9de758217a39149767731a87bcc32427b6ef","20,435.457812694748616965","$6,266.81","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x0ea891cd931ca9c9a70e57db47c30b0ee72b3a7776afce469be568c842c95c80","18383276","1697705147","2023-10-19 08:45:47","0xc6ddca4b715111c210608aecdfa88cb4031b9690","0x204d9de758217a39149767731a87bcc32427b6ef","538.32","$165.08","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x85abb6e38af66cadfd37a3088cb5e39c09f75782bbbf0fd308c482bfe437e3ad","18383292","1697705351","2023-10-19 08:49:11","0x4aecf1635a035a7cb8db30ba12b80a4a95509268","0x204d9de758217a39149767731a87bcc32427b6ef","520.15","$159.51","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe34b3a9ac92df4c95e0891d2fc951e5a1487833c58cf4ff9bf2bbda70800c7a1","18383478","1697707619","2023-10-19 09:26:59","0xa4fb8f10e99a0762cebebfcf3c69d20f67742c5b","0x204d9de758217a39149767731a87bcc32427b6ef","123.386524209570178804","$37.84","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x10ac525b2cf270d20d4545fda70b9b1db6a4c879357e395ba737281d85f52ae3","18383588","1697708951","2023-10-19 09:49:11","0xbf787269c02c345ec315d8424c98118cb6e750fe","0x204d9de758217a39149767731a87bcc32427b6ef","2,100,000","$643,993.01","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xbd541cdc998792ad7a9d254d702364c1c280e042dc79bacfca1b8107c470444b","18384261","1697717111","2023-10-19 12:05:11","0x204d9de758217a39149767731a87bcc32427b6ef","0x360abe51c7291a07a1b923258011eee46efff32d","6,831.11772455575145092","$2,094.85","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x2f595c5d0aa70974d8427dc0f6cc92e456e42dddc25e111a6bf89eba1ebcdedd","18384571","1697720867","2023-10-19 13:07:47","0x78b8a76bea31733777556033e2a116df66c4c41c","0x204d9de758217a39149767731a87bcc32427b6ef","2,025.15168145991550119","$621.04","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xcb283768ccb3cd75249675d084a78c0c5e662d838c96fc37d9473d172311500d","18385337","1697730131","2023-10-19 15:42:11","0x884d6fa3a4b349880486ad4d7c833ca968c785d8","0x204d9de758217a39149767731a87bcc32427b6ef","1,367.913398753033955736","$419.49","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe40e575b1dacb630f3769e87cf16e0af30b598ff85d6425a415770ffbe7629b5","18385613","1697733443","2023-10-19 16:37:23","0x63cbb00bbb19e834e48b5fcfac78422c705efd8c","0x204d9de758217a39149767731a87bcc32427b6ef","72.67444705775245436","$22.29","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x9e8e4620bf46eb45ec1d98aa613499cdb02f427c3e6f7089efb6474f3e32d1af","18386206","1697740559","2023-10-19 18:35:59","0xe0c49897f6e9e6bd530c4175af8a35e02e7a33e7","0x204d9de758217a39149767731a87bcc32427b6ef","100","$30.67","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x4e76592548d8b01b46346854cd60b3c4d1bf0550e636e12cd47ed380d401adea","18386215","1697740667","2023-10-19 18:37:47","0xe0c49897f6e9e6bd530c4175af8a35e02e7a33e7","0x204d9de758217a39149767731a87bcc32427b6ef","3,148,542.307865857341106538","$965,542.50","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xcb11cb6579d8923fd510ecb9dd9464bf7379ab8b562e462595944c32c80b4005","18386693","1697746463","2023-10-19 20:14:23","0x096e4cdde5e54ac194f4bb914959f21279169c52","0x204d9de758217a39149767731a87bcc32427b6ef","2,504.048381040797325616","$767.90","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xaf133d5bb9c54ae9972e148b884405eada4e58aa030c2103f47e7cbf223e57e5","18386709","1697746655","2023-10-19 20:17:35","0x423232f0968debd91127a1eebdf4d69b2bb9bed7","0x204d9de758217a39149767731a87bcc32427b6ef","2,168.1386204023556","$664.89","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x18564d260f1c58371e283dfe85d13bce4b1b594286dce982ef680db0468f0e11","18387874","1697760671","2023-10-20 00:11:11","0xb6647cae065c321e75775b50a25fd54e9ac5c436","0x204d9de758217a39149767731a87bcc32427b6ef","159,320.888573625992639357","$49,695.41","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x3752b3b1aaa11f64682b189ca4bb4a61ac8edef8ddf64576194079101352a07f","18390356","1697790623","2023-10-20 08:30:23","0x204d9de758217a39149767731a87bcc32427b6ef","0xcc262641fc6d2b17e8b20db942026a25bfac72ef","10,000","$3,119.20","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x1cb908ecf4fb7450a68cbbb0c380db78488bbd1a47fd58bed8e6577ce1e61c15","18390992","1697798327","2023-10-20 10:38:47","0xfa0893d716e473ec6b8afbb6d167524e1ad40b90","0x204d9de758217a39149767731a87bcc32427b6ef","68,015.279746015952245213","$21,215.34","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x1fabfd9741e74f005041dfb44930f11a23360a11f245da37f494c000d6b9c89d","18391132","1697800007","2023-10-20 11:06:47","0x2ace4e9d7fe2d52b64d9ec64e120f149583d327b","0x204d9de758217a39149767731a87bcc32427b6ef","34,007","$10,607.47","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xaa67fb2862839d1beba14eeb8adb3949be914073fb7c94eb66cd870a61280707","18391428","1697803607","2023-10-20 12:06:47","0x0598d2c365a5661032a91da03ed74e298ceea67b","0x204d9de758217a39149767731a87bcc32427b6ef","2,453.204475705442775564","$765.20","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xd58dd40c38e2bfddb43f72808d96e681bdf9246dbb3b83c1e6287a5dec7d766b","18391542","1697804975","2023-10-20 12:29:35","0x559a41e9b0bf708d61ae720ad4907479fdbe8f37","0x204d9de758217a39149767731a87bcc32427b6ef","170.069605364902758875","$53.05","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc5f3ec9c91590e864e2dcb1c5f9adc071dcbe5036a21207973b26d358dd8485c","18392120","1697811995","2023-10-20 14:26:35","0x71460b77cf7eefa7d3ec4759630344804597953d","0x204d9de758217a39149767731a87bcc32427b6ef","1,053.014990929893336201","$328.46","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x947cd4a1416d095d752bcf0842bb33779d1e7fb7deefb6bc7e9f345a3fc51dcf","18393696","1697831003","2023-10-20 19:43:23","0xbcc4c6fb05ff417398289d228c095352dcfa5c5e","0x204d9de758217a39149767731a87bcc32427b6ef","807.069540410131981171","$251.74","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x37e192a082179d1ed822abdd8219cd9172b71e3af0eb88a61387219d143ebcb6","18394117","1697836091","2023-10-20 21:08:11","0xdbe4033d88de63961720fc604c8aa8452eb34308","0x204d9de758217a39149767731a87bcc32427b6ef","892.57","$278.41","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xe5f5a8e813ec8cbb13baaac20f8d4ba5bf73ac40417e83dc61b9b6bab730fd09","18394227","1697837411","2023-10-20 21:30:11","0x236a0f73b0b470568678cbc832ec1f8d76457f45","0x204d9de758217a39149767731a87bcc32427b6ef","892.57","$278.41","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc733840597d0b67ce6cb47802dd72088b30d139eb2faa9fae49ad2b187919fb3","18394254","1697837735","2023-10-20 21:35:35","0x94edc66a2e15d439aad144875acd89146ed34bbe","0x204d9de758217a39149767731a87bcc32427b6ef","892.57","$278.41","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x70c34e6cda1096d262c6e9921331a6b9c7e22bbcfe9734d1b3045a952089a2bb","18394305","1697838347","2023-10-20 21:45:47","0xbd722f41bca276b05a27e0b716bdec2cb801d952","0x204d9de758217a39149767731a87bcc32427b6ef","10,791.996297306959326606","$3,366.24","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x8f8f5da7c56877269b4b97abf98bcef39e4d3365651b58d86435ab591ae11f10","18394315","1697838467","2023-10-20 21:47:47","0xde1256c4c3eec6952559fde0003724d0a34dd624","0x204d9de758217a39149767731a87bcc32427b6ef","892.57","$278.41","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xf8a02921e75d0a86bd8c4e047f0c42f04af24e237a84a7056b99c8253699465b","18394341","1697838779","2023-10-20 21:52:59","0xc1f28e810cf2f8e1922a874f66112c7bf26a929a","0x204d9de758217a39149767731a87bcc32427b6ef","174.46","$54.42","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x62f2d7c5ba0ea1dfd70eed9ed342dbcb27e6ff710ed4255c0938a685e8f5c21d","18395810","1697856539","2023-10-21 02:48:59","0xb5564ceb4f3e95a23b5656207a80946d91066667","0x204d9de758217a39149767731a87bcc32427b6ef","122,084.061628194512876275","$39,020.47","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xa50bd8dd6134a8aa7532a987ff2776d3e04f48679f6ffab8068035bfc6ed320f","18395817","1697856623","2023-10-21 02:50:23","0xdd66262df9aa1d62ca4957f904c715124870bc18","0x204d9de758217a39149767731a87bcc32427b6ef","8,498.234298742099067005","$2,716.20","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x7a72bd784a1020815719d67f5d39e5e937c8bbce118ec1e66ac5b3e0129fb431","18395817","1697856623","2023-10-21 02:50:23","0x7002f2fb4cf333b95c8f8dc15f015e70cf9e13af","0x204d9de758217a39149767731a87bcc32427b6ef","46,774.158317764303056296","$14,949.94","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xaceb8008955711b1c670622928d3cc36aacba50c7233e6fda2624d10fe852af1","18397734","1697879795","2023-10-21 09:16:35","0x3b8496354813efdbd9a1fa19359318dd0afda934","0x204d9de758217a39149767731a87bcc32427b6ef","217.63","$69.56","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x9cdad4265a8323e2cb2264185b552d6b4b7e463a6dd79534513ea921beeaab05","18397817","1697880815","2023-10-21 09:33:35","0x598f067eb982b38789ef3f4efde657b319511418","0x204d9de758217a39149767731a87bcc32427b6ef","1,048.185223446435615406","$335.02","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xc79834dc08bfa6997ad753216e4a5bd868b20b7084265d41c454198a30cdb580","18397904","1697881871","2023-10-21 09:51:11","0x598f067eb982b38789ef3f4efde657b319511418","0x204d9de758217a39149767731a87bcc32427b6ef","160.641611250596335522","$51.34","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x5807661f2c8652ce80a0c51390e47d7eb405fde225cbfcc7ac3342b89af4fb23","18398156","1697884907","2023-10-21 10:41:47","0x60077c8fbbbd58c66dbc738e257d0bead647e1c4","0x204d9de758217a39149767731a87bcc32427b6ef","64.13","$20.50","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0x99927c603b2a2d0f9b9d293d72d4c1890d5fe713c72177b55d3cefcbb3287c75","18399205","1697897603","2023-10-21 14:13:23","0x204d9de758217a39149767731a87bcc32427b6ef","0xcc262641fc6d2b17e8b20db942026a25bfac72ef","10,000","$3,196.20","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
"0xae3155dcfdf427dca11cb15942848ed4adeffff3c3a7d83f2074ce828154122b","18399247","1697898107","2023-10-21 14:21:47","0x204d9de758217a39149767731a87bcc32427b6ef","0xcc262641fc6d2b17e8b20db942026a25bfac72ef","12,726.06","$4,067.50","0x3ec8798b81485a254928b70cda1cf0a2bb0b74d7","Gro DAO Token","GRO"
